ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2021-02-02,GBR,GADM,GBR.1_1,England,-0.28554,0.31867,full_february,DAY_OF_WEEK
2021-02-03,GBR,GADM,GBR.1_1,England,-0.27815,0.3032,full_february,DAY_OF_WEEK
2021-02-04,GBR,GADM,GBR.1_1,England,-0.27747,0.30326,full_february,DAY_OF_WEEK
2021-02-05,GBR,GADM,GBR.1_1,England,-0.2509,0.27738,full_february,DAY_OF_WEEK
2021-02-06,GBR,GADM,GBR.1_1,England,-0.27315,0.34577,full_february,DAY_OF_WEEK
2021-02-07,GBR,GADM,GBR.1_1,England,-0.32325,0.43571,full_february,DAY_OF_WEEK
2021-02-08,GBR,GADM,GBR.1_1,England,-0.28856,0.33524,full_february,DAY_OF_WEEK
2021-02-09,GBR,GADM,GBR.1_1,England,-0.29348,0.32412,full_february,DAY_OF_WEEK
2021-02-10,GBR,GADM,GBR.1_1,England,-0.2837,0.30577,full_february,DAY_OF_WEEK
2021-02-11,GBR,GADM,GBR.1_1,England,-0.27464,0.30405,full_february,DAY_OF_WEEK
2021-02-12,GBR,GADM,GBR.1_1,England,-0.25796,0.28894,full_february,DAY_OF_WEEK
2021-02-13,GBR,GADM,GBR.1_1,England,-0.25829,0.34489,full_february,DAY_OF_WEEK
2021-02-14,GBR,GADM,GBR.1_1,England,-0.30228,0.43182,full_february,DAY_OF_WEEK
2021-02-15,GBR,GADM,GBR.1_1,England,-0.23267,0.30274,full_february,DAY_OF_WEEK
2021-02-16,GBR,GADM,GBR.1_1,England,-0.25126,0.30185,full_february,DAY_OF_WEEK
2021-02-17,GBR,GADM,GBR.1_1,England,-0.26047,0.30093,full_february,DAY_OF_WEEK
2021-02-18,GBR,GADM,GBR.1_1,England,-0.26054,0.29494,full_february,DAY_OF_WEEK
2021-02-19,GBR,GADM,GBR.1_1,England,-0.26077,0.29236,full_february,DAY_OF_WEEK
2021-02-20,GBR,GADM,GBR.1_1,England,-0.24418,0.33002,full_february,DAY_OF_WEEK
2021-02-21,GBR,GADM,GBR.1_1,England,-0.22175,0.38252,full_february,DAY_OF_WEEK
2021-02-22,GBR,GADM,GBR.1_1,England,-0.23344,0.29304,full_february,DAY_OF_WEEK
2021-02-23,GBR,GADM,GBR.1_1,England,-0.24014,0.28468,full_february,DAY_OF_WEEK
2021-02-24,GBR,GADM,GBR.1_1,England,-0.24906,0.28231,full_february,DAY_OF_WEEK
2021-02-25,GBR,GADM,GBR.1_1,England,-0.23167,0.27142,full_february,DAY_OF_WEEK
2021-02-26,GBR,GADM,GBR.1_1,England,-0.18755,0.24596,full_february,DAY_OF_WEEK
2021-02-27,GBR,GADM,GBR.1_1,England,-0.15131,0.29138,full_february,DAY_OF_WEEK
2021-02-28,GBR,GADM,GBR.1_1,England,-0.14694,0.35312,full_february,DAY_OF_WEEK
2021-03-01,GBR,GADM,GBR.1_1,England,-0.19948,0.2787,full_february,DAY_OF_WEEK
2021-03-02,GBR,GADM,GBR.1_1,England,-0.21826,0.27529,full_february,DAY_OF_WEEK
2021-03-03,GBR,GADM,GBR.1_1,England,-0.24392,0.28638,full_february,DAY_OF_WEEK
2021-03-04,GBR,GADM,GBR.1_1,England,-0.24144,0.28002,full_february,DAY_OF_WEEK
2021-03-05,GBR,GADM,GBR.1_1,England,-0.21352,0.25965,full_february,DAY_OF_WEEK
2021-03-06,GBR,GADM,GBR.1_1,England,-0.18929,0.30628,full_february,DAY_OF_WEEK
2021-03-07,GBR,GADM,GBR.1_1,England,-0.17519,0.3635,full_february,DAY_OF_WEEK
2021-03-08,GBR,GADM,GBR.1_1,England,-0.15975,0.25447,full_february,DAY_OF_WEEK
2021-03-09,GBR,GADM,GBR.1_1,England,-0.15637,0.24057,full_february,DAY_OF_WEEK
2021-03-10,GBR,GADM,GBR.1_1,England,-0.22799,0.28012,full_february,DAY_OF_WEEK
2021-03-11,GBR,GADM,GBR.1_1,England,-0.20279,0.2578,full_february,DAY_OF_WEEK
2021-03-12,GBR,GADM,GBR.1_1,England,-0.1709,0.23948,full_february,DAY_OF_WEEK
2021-03-13,GBR,GADM,GBR.1_1,England,-0.17666,0.30435,full_february,DAY_OF_WEEK
2021-03-14,GBR,GADM,GBR.1_1,England,-0.16042,0.34781,full_february,DAY_OF_WEEK
2021-03-15,GBR,GADM,GBR.1_1,England,-0.14698,0.24885,full_february,DAY_OF_WEEK
2021-03-16,GBR,GADM,GBR.1_1,England,-0.16311,0.24799,full_february,DAY_OF_WEEK
2021-03-17,GBR,GADM,GBR.1_1,England,-0.16153,0.24188,full_february,DAY_OF_WEEK
2021-03-18,GBR,GADM,GBR.1_1,England,-0.17375,0.24719,full_february,DAY_OF_WEEK
2021-03-19,GBR,GADM,GBR.1_1,England,-0.15235,0.23131,full_february,DAY_OF_WEEK
2021-03-20,GBR,GADM,GBR.1_1,England,-0.16765,0.30019,full_february,DAY_OF_WEEK
2021-03-21,GBR,GADM,GBR.1_1,England,-0.15195,0.35646,full_february,DAY_OF_WEEK
2021-03-22,GBR,GADM,GBR.1_1,England,-0.12181,0.23988,full_february,DAY_OF_WEEK
2021-03-23,GBR,GADM,GBR.1_1,England,-0.14786,0.24158,full_february,DAY_OF_WEEK
2021-03-24,GBR,GADM,GBR.1_1,England,-0.14927,0.23764,full_february,DAY_OF_WEEK
2021-03-25,GBR,GADM,GBR.1_1,England,-0.15061,0.23746,full_february,DAY_OF_WEEK
2021-03-26,GBR,GADM,GBR.1_1,England,-0.16051,0.2405,full_february,DAY_OF_WEEK
2021-03-27,GBR,GADM,GBR.1_1,England,-0.1413,0.29125,full_february,DAY_OF_WEEK
2021-03-28,GBR,GADM,GBR.1_1,England,-0.21821,0.38419,full_february,DAY_OF_WEEK
2021-03-29,GBR,GADM,GBR.1_1,England,-0.09989,0.23548,full_february,DAY_OF_WEEK
2021-03-30,GBR,GADM,GBR.1_1,England,-0.06568,0.21598,full_february,DAY_OF_WEEK
2021-03-31,GBR,GADM,GBR.1_1,England,-0.08453,0.21847,full_february,DAY_OF_WEEK
2021-04-01,GBR,GADM,GBR.1_1,England,-0.08559,0.22314,full_february,DAY_OF_WEEK
2021-04-02,GBR,GADM,GBR.1_1,England,-0.24774,0.2739,full_february,DAY_OF_WEEK
2021-04-03,GBR,GADM,GBR.1_1,England,-0.12648,0.27674,full_february,DAY_OF_WEEK
2021-04-04,GBR,GADM,GBR.1_1,England,-0.1113,0.33468,full_february,DAY_OF_WEEK
2021-04-05,GBR,GADM,GBR.1_1,England,-0.32428,0.33381,full_february,DAY_OF_WEEK
2021-04-06,GBR,GADM,GBR.1_1,England,-0.17444,0.26595,full_february,DAY_OF_WEEK
2021-04-07,GBR,GADM,GBR.1_1,England,-0.17853,0.26373,full_february,DAY_OF_WEEK
2021-04-08,GBR,GADM,GBR.1_1,England,-0.16879,0.25544,full_february,DAY_OF_WEEK
2021-04-09,GBR,GADM,GBR.1_1,England,-0.15728,0.24165,full_february,DAY_OF_WEEK
2021-04-10,GBR,GADM,GBR.1_1,England,-0.1459,0.29231,full_february,DAY_OF_WEEK
2021-04-11,GBR,GADM,GBR.1_1,England,-0.10721,0.34114,full_february,DAY_OF_WEEK
2021-04-12,GBR,GADM,GBR.1_1,England,-0.05431,0.21854,full_february,DAY_OF_WEEK
2021-04-13,GBR,GADM,GBR.1_1,England,-0.0631,0.20988,full_february,DAY_OF_WEEK
2021-04-14,GBR,GADM,GBR.1_1,England,-0.07605,0.20911,full_february,DAY_OF_WEEK
2021-04-15,GBR,GADM,GBR.1_1,England,-0.07287,0.20797,full_february,DAY_OF_WEEK
2021-04-16,GBR,GADM,GBR.1_1,England,-0.05497,0.19594,full_february,DAY_OF_WEEK
2021-04-17,GBR,GADM,GBR.1_1,England,0.01107,0.22933,full_february,DAY_OF_WEEK
2021-04-18,GBR,GADM,GBR.1_1,England,0.05675,0.28211,full_february,DAY_OF_WEEK
2021-04-19,GBR,GADM,GBR.1_1,England,-0.01398,0.1981,full_february,DAY_OF_WEEK
2021-04-20,GBR,GADM,GBR.1_1,England,-0.02527,0.1932,full_february,DAY_OF_WEEK
2021-04-21,GBR,GADM,GBR.1_1,England,-0.05014,0.19828,full_february,DAY_OF_WEEK
2021-04-22,GBR,GADM,GBR.1_1,England,-0.0341,0.18758,full_february,DAY_OF_WEEK
2021-04-23,GBR,GADM,GBR.1_1,England,-0.0064,0.17773,full_february,DAY_OF_WEEK
2021-04-24,GBR,GADM,GBR.1_1,England,0.0457,0.22202,full_february,DAY_OF_WEEK
2021-04-25,GBR,GADM,GBR.1_1,England,0.05596,0.28462,full_february,DAY_OF_WEEK
2021-04-26,GBR,GADM,GBR.1_1,England,-0.01513,0.20152,full_february,DAY_OF_WEEK
2021-04-27,GBR,GADM,GBR.1_1,England,-0.0467,0.20326,full_february,DAY_OF_WEEK
2021-04-28,GBR,GADM,GBR.1_1,England,-0.07207,0.20691,full_february,DAY_OF_WEEK
2021-04-29,GBR,GADM,GBR.1_1,England,-0.05077,0.1971,full_february,DAY_OF_WEEK
2021-04-30,GBR,GADM,GBR.1_1,England,-0.0059,0.1835,full_february,DAY_OF_WEEK
2021-05-01,GBR,GADM,GBR.1_1,England,0.02439,0.23106,full_february,DAY_OF_WEEK
2021-05-02,GBR,GADM,GBR.1_1,England,0.04529,0.28294,full_february,DAY_OF_WEEK
2021-05-03,GBR,GADM,GBR.1_1,England,-0.2712,0.31825,full_february,DAY_OF_WEEK
2021-05-04,GBR,GADM,GBR.1_1,England,-0.07686,0.21738,full_february,DAY_OF_WEEK
2021-05-05,GBR,GADM,GBR.1_1,England,-0.05719,0.20054,full_february,DAY_OF_WEEK
2021-05-06,GBR,GADM,GBR.1_1,England,-0.05334,0.19225,full_february,DAY_OF_WEEK
2021-05-07,GBR,GADM,GBR.1_1,England,-0.023,0.18212,full_february,DAY_OF_WEEK
2021-05-08,GBR,GADM,GBR.1_1,England,-0.11427,0.27835,full_february,DAY_OF_WEEK
2021-05-09,GBR,GADM,GBR.1_1,England,0.00673,0.29447,full_february,DAY_OF_WEEK
2021-05-10,GBR,GADM,GBR.1_1,England,-0.03479,0.20791,full_february,DAY_OF_WEEK
2021-05-11,GBR,GADM,GBR.1_1,England,-0.03958,0.19722,full_february,DAY_OF_WEEK
2021-05-12,GBR,GADM,GBR.1_1,England,-0.04739,0.19267,full_february,DAY_OF_WEEK
2021-05-13,GBR,GADM,GBR.1_1,England,-0.06323,0.1989,full_february,DAY_OF_WEEK
2021-05-14,GBR,GADM,GBR.1_1,England,-0.03446,0.18376,full_february,DAY_OF_WEEK
2021-05-15,GBR,GADM,GBR.1_1,England,-0.03048,0.24416,full_february,DAY_OF_WEEK
2021-05-16,GBR,GADM,GBR.1_1,England,-0.02209,0.30354,full_february,DAY_OF_WEEK
2021-05-17,GBR,GADM,GBR.1_1,England,-0.02215,0.19806,full_february,DAY_OF_WEEK
2021-05-18,GBR,GADM,GBR.1_1,England,-0.02054,0.18478,full_february,DAY_OF_WEEK
2021-05-19,GBR,GADM,GBR.1_1,England,-0.02259,0.18151,full_february,DAY_OF_WEEK
2021-05-20,GBR,GADM,GBR.1_1,England,-0.0477,0.19328,full_february,DAY_OF_WEEK
2021-05-21,GBR,GADM,GBR.1_1,England,-0.0269,0.18989,full_february,DAY_OF_WEEK
2021-05-22,GBR,GADM,GBR.1_1,England,0.02365,0.21547,full_february,DAY_OF_WEEK
2021-05-23,GBR,GADM,GBR.1_1,England,0.03243,0.27759,full_february,DAY_OF_WEEK
2021-05-24,GBR,GADM,GBR.1_1,England,-0.02354,0.1992,full_february,DAY_OF_WEEK
2021-05-25,GBR,GADM,GBR.1_1,England,-0.03575,0.1918,full_february,DAY_OF_WEEK
2021-05-26,GBR,GADM,GBR.1_1,England,-0.0309,0.18401,full_february,DAY_OF_WEEK
2021-05-27,GBR,GADM,GBR.1_1,England,0.0011,0.17356,full_february,DAY_OF_WEEK
2021-05-28,GBR,GADM,GBR.1_1,England,0.05839,0.16492,full_february,DAY_OF_WEEK
2021-05-29,GBR,GADM,GBR.1_1,England,0.12723,0.19493,full_february,DAY_OF_WEEK
2021-05-30,GBR,GADM,GBR.1_1,England,0.21454,0.22813,full_february,DAY_OF_WEEK
2021-05-31,GBR,GADM,GBR.1_1,England,-0.06173,0.22889,full_february,DAY_OF_WEEK
2021-06-01,GBR,GADM,GBR.1_1,England,0.03109,0.18587,full_february,DAY_OF_WEEK
2021-06-02,GBR,GADM,GBR.1_1,England,0.0012,0.18812,full_february,DAY_OF_WEEK
2021-06-03,GBR,GADM,GBR.1_1,England,-0.01148,0.1884,full_february,DAY_OF_WEEK
2021-06-04,GBR,GADM,GBR.1_1,England,0.00236,0.18687,full_february,DAY_OF_WEEK
2021-06-05,GBR,GADM,GBR.1_1,England,0.09639,0.1986,full_february,DAY_OF_WEEK
2021-06-06,GBR,GADM,GBR.1_1,England,0.11905,0.25475,full_february,DAY_OF_WEEK
2021-06-07,GBR,GADM,GBR.1_1,England,0.01432,0.18749,full_february,DAY_OF_WEEK
2021-06-08,GBR,GADM,GBR.1_1,England,0.01309,0.17656,full_february,DAY_OF_WEEK
2021-06-09,GBR,GADM,GBR.1_1,England,0.00744,0.17433,full_february,DAY_OF_WEEK
2021-06-10,GBR,GADM,GBR.1_1,England,-0.00614,0.17622,full_february,DAY_OF_WEEK
2021-06-11,GBR,GADM,GBR.1_1,England,0.02253,0.16781,full_february,DAY_OF_WEEK
2021-06-12,GBR,GADM,GBR.1_1,England,0.08113,0.20125,full_february,DAY_OF_WEEK
2021-06-13,GBR,GADM,GBR.1_1,England,0.14348,0.2483,full_february,DAY_OF_WEEK
2021-06-14,GBR,GADM,GBR.1_1,England,0.03075,0.1857,full_february,DAY_OF_WEEK
2021-06-15,GBR,GADM,GBR.1_1,England,0.00765,0.17869,full_february,DAY_OF_WEEK
2021-06-16,GBR,GADM,GBR.1_1,England,-0.00661,0.17831,full_february,DAY_OF_WEEK
2021-06-17,GBR,GADM,GBR.1_1,England,-0.02863,0.18471,full_february,DAY_OF_WEEK
2021-06-18,GBR,GADM,GBR.1_1,England,-0.01502,0.18669,full_february,DAY_OF_WEEK
2021-06-19,GBR,GADM,GBR.1_1,England,0.03269,0.21273,full_february,DAY_OF_WEEK
2021-06-20,GBR,GADM,GBR.1_1,England,0.05728,0.25927,full_february,DAY_OF_WEEK
2021-06-21,GBR,GADM,GBR.1_1,England,-0.02689,0.20284,full_february,DAY_OF_WEEK
2021-06-22,GBR,GADM,GBR.1_1,England,-0.02953,0.18876,full_february,DAY_OF_WEEK
2021-06-23,GBR,GADM,GBR.1_1,England,-0.02112,0.18047,full_february,DAY_OF_WEEK
2021-06-24,GBR,GADM,GBR.1_1,England,-0.02484,0.18081,full_february,DAY_OF_WEEK
2021-06-25,GBR,GADM,GBR.1_1,England,0.00312,0.1764,full_february,DAY_OF_WEEK
2021-06-26,GBR,GADM,GBR.1_1,England,0.05655,0.20626,full_february,DAY_OF_WEEK
2021-06-27,GBR,GADM,GBR.1_1,England,0.07264,0.26621,full_february,DAY_OF_WEEK
2021-06-28,GBR,GADM,GBR.1_1,England,-0.02413,0.20012,full_february,DAY_OF_WEEK
2021-06-29,GBR,GADM,GBR.1_1,England,-0.05012,0.19276,full_february,DAY_OF_WEEK
2021-06-30,GBR,GADM,GBR.1_1,England,-0.03433,0.18614,full_february,DAY_OF_WEEK
2021-07-01,GBR,GADM,GBR.1_1,England,-0.02368,0.18061,full_february,DAY_OF_WEEK
2021-07-02,GBR,GADM,GBR.1_1,England,0.00266,0.17379,full_february,DAY_OF_WEEK
2021-07-03,GBR,GADM,GBR.1_1,England,0.013,0.21988,full_february,DAY_OF_WEEK
2021-07-04,GBR,GADM,GBR.1_1,England,0.03358,0.27698,full_february,DAY_OF_WEEK
2021-07-05,GBR,GADM,GBR.1_1,England,-0.02156,0.20106,full_february,DAY_OF_WEEK
2021-07-06,GBR,GADM,GBR.1_1,England,-0.06686,0.20657,full_february,DAY_OF_WEEK
2021-07-07,GBR,GADM,GBR.1_1,England,-0.06177,0.19322,full_february,DAY_OF_WEEK
2021-07-08,GBR,GADM,GBR.1_1,England,-0.05789,0.18895,full_february,DAY_OF_WEEK
2021-07-09,GBR,GADM,GBR.1_1,England,-0.01767,0.17919,full_february,DAY_OF_WEEK
2021-07-10,GBR,GADM,GBR.1_1,England,0.01735,0.2197,full_february,DAY_OF_WEEK
2021-07-11,GBR,GADM,GBR.1_1,England,0.07992,0.25607,full_february,DAY_OF_WEEK
2021-07-12,GBR,GADM,GBR.1_1,England,-0.06993,0.21013,full_february,DAY_OF_WEEK
2021-07-13,GBR,GADM,GBR.1_1,England,-0.05923,0.19831,full_february,DAY_OF_WEEK
2021-07-14,GBR,GADM,GBR.1_1,England,-0.04581,0.18992,full_february,DAY_OF_WEEK
2021-07-15,GBR,GADM,GBR.1_1,England,-0.04656,0.18908,full_february,DAY_OF_WEEK
2021-07-16,GBR,GADM,GBR.1_1,England,-0.01241,0.17957,full_february,DAY_OF_WEEK
2021-07-17,GBR,GADM,GBR.1_1,England,0.05754,0.21468,full_february,DAY_OF_WEEK
2021-07-18,GBR,GADM,GBR.1_1,England,0.12541,0.26187,full_february,DAY_OF_WEEK
2021-07-19,GBR,GADM,GBR.1_1,England,-0.00566,0.20275,full_february,DAY_OF_WEEK
2021-07-20,GBR,GADM,GBR.1_1,England,-0.04339,0.20095,full_february,DAY_OF_WEEK
2021-07-21,GBR,GADM,GBR.1_1,England,-0.05368,0.19821,full_february,DAY_OF_WEEK
2021-07-22,GBR,GADM,GBR.1_1,England,-0.07914,0.2009,full_february,DAY_OF_WEEK
2021-07-23,GBR,GADM,GBR.1_1,England,-0.10472,0.1971,full_february,DAY_OF_WEEK
2021-07-24,GBR,GADM,GBR.1_1,England,-0.10605,0.2329,full_february,DAY_OF_WEEK
2021-07-25,GBR,GADM,GBR.1_1,England,-0.08016,0.28141,full_february,DAY_OF_WEEK
2021-07-26,GBR,GADM,GBR.1_1,England,-0.18077,0.22301,full_february,DAY_OF_WEEK
2021-07-27,GBR,GADM,GBR.1_1,England,-0.21812,0.22411,full_february,DAY_OF_WEEK
2021-07-28,GBR,GADM,GBR.1_1,England,-0.23575,0.22614,full_february,DAY_OF_WEEK
2021-07-29,GBR,GADM,GBR.1_1,England,-0.19676,0.21205,full_february,DAY_OF_WEEK
2021-07-30,GBR,GADM,GBR.1_1,England,-0.1214,0.20916,full_february,DAY_OF_WEEK
2021-07-31,GBR,GADM,GBR.1_1,England,0.02356,0.21627,full_february,DAY_OF_WEEK
2021-08-01,GBR,GADM,GBR.1_1,England,0.08288,0.26139,full_february,DAY_OF_WEEK
2021-08-02,GBR,GADM,GBR.1_1,England,-0.03194,0.2085,full_february,DAY_OF_WEEK
2021-08-03,GBR,GADM,GBR.1_1,England,-0.0446,0.19991,full_february,DAY_OF_WEEK
2021-08-04,GBR,GADM,GBR.1_1,England,-0.04666,0.1957,full_february,DAY_OF_WEEK
2021-08-05,GBR,GADM,GBR.1_1,England,-0.06836,0.20546,full_february,DAY_OF_WEEK
2021-08-06,GBR,GADM,GBR.1_1,England,-0.05844,0.20171,full_february,DAY_OF_WEEK
2021-08-07,GBR,GADM,GBR.1_1,England,0.02289,0.22499,full_february,DAY_OF_WEEK
2021-08-08,GBR,GADM,GBR.1_1,England,0.05587,0.27667,full_february,DAY_OF_WEEK
2021-08-09,GBR,GADM,GBR.1_1,England,-0.03414,0.2144,full_february,DAY_OF_WEEK
2021-08-10,GBR,GADM,GBR.1_1,England,-0.03494,0.19874,full_february,DAY_OF_WEEK
2021-08-11,GBR,GADM,GBR.1_1,England,-0.04052,0.19566,full_february,DAY_OF_WEEK
2021-08-12,GBR,GADM,GBR.1_1,England,-0.0379,0.19311,full_february,DAY_OF_WEEK
2021-08-13,GBR,GADM,GBR.1_1,England,-0.01779,0.18644,full_february,DAY_OF_WEEK
2021-08-14,GBR,GADM,GBR.1_1,England,0.07247,0.20779,full_february,DAY_OF_WEEK
2021-08-15,GBR,GADM,GBR.1_1,England,0.12871,0.25487,full_february,DAY_OF_WEEK
2021-08-16,GBR,GADM,GBR.1_1,England,-0.01759,0.20797,full_february,DAY_OF_WEEK
2021-08-17,GBR,GADM,GBR.1_1,England,-0.05677,0.20717,full_february,DAY_OF_WEEK
2021-08-18,GBR,GADM,GBR.1_1,England,-0.05083,0.19782,full_february,DAY_OF_WEEK
2021-08-19,GBR,GADM,GBR.1_1,England,-0.05208,0.19602,full_february,DAY_OF_WEEK
2021-08-20,GBR,GADM,GBR.1_1,England,-0.02059,0.18357,full_february,DAY_OF_WEEK
2021-08-21,GBR,GADM,GBR.1_1,England,0.02553,0.22155,full_february,DAY_OF_WEEK
2021-08-22,GBR,GADM,GBR.1_1,England,0.09633,0.25869,full_february,DAY_OF_WEEK
2021-08-23,GBR,GADM,GBR.1_1,England,-0.01113,0.20223,full_february,DAY_OF_WEEK
2021-08-24,GBR,GADM,GBR.1_1,England,-0.03288,0.19662,full_february,DAY_OF_WEEK
2021-08-25,GBR,GADM,GBR.1_1,England,-0.03104,0.19205,full_february,DAY_OF_WEEK
2021-08-26,GBR,GADM,GBR.1_1,England,-0.02699,0.19202,full_february,DAY_OF_WEEK
2021-08-27,GBR,GADM,GBR.1_1,England,0.00319,0.18002,full_february,DAY_OF_WEEK
2021-08-28,GBR,GADM,GBR.1_1,England,0.0878,0.19983,full_february,DAY_OF_WEEK
2021-08-29,GBR,GADM,GBR.1_1,England,0.14805,0.24137,full_february,DAY_OF_WEEK
2021-08-30,GBR,GADM,GBR.1_1,England,-0.1353,0.25181,full_february,DAY_OF_WEEK
2021-08-31,GBR,GADM,GBR.1_1,England,-0.04329,0.20258,full_february,DAY_OF_WEEK
2021-09-01,GBR,GADM,GBR.1_1,England,-0.05442,0.19687,full_february,DAY_OF_WEEK
2021-09-02,GBR,GADM,GBR.1_1,England,-0.04883,0.18813,full_february,DAY_OF_WEEK
2021-09-03,GBR,GADM,GBR.1_1,England,-0.0211,0.17718,full_february,DAY_OF_WEEK
2021-09-04,GBR,GADM,GBR.1_1,England,0.06127,0.20588,full_february,DAY_OF_WEEK
2021-09-05,GBR,GADM,GBR.1_1,England,0.14497,0.24385,full_february,DAY_OF_WEEK
2021-09-06,GBR,GADM,GBR.1_1,England,0.01322,0.1841,full_february,DAY_OF_WEEK
2021-09-07,GBR,GADM,GBR.1_1,England,0.00169,0.17834,full_february,DAY_OF_WEEK
2021-09-08,GBR,GADM,GBR.1_1,England,-0.0053,0.1749,full_february,DAY_OF_WEEK
2021-09-09,GBR,GADM,GBR.1_1,England,-0.03118,0.18075,full_february,DAY_OF_WEEK
2021-09-10,GBR,GADM,GBR.1_1,England,-0.00123,0.17237,full_february,DAY_OF_WEEK
2021-09-11,GBR,GADM,GBR.1_1,England,0.07429,0.20375,full_february,DAY_OF_WEEK
2021-09-12,GBR,GADM,GBR.1_1,England,0.13283,0.24954,full_february,DAY_OF_WEEK
2021-09-13,GBR,GADM,GBR.1_1,England,0.01171,0.18645,full_february,DAY_OF_WEEK
2021-09-14,GBR,GADM,GBR.1_1,England,-0.03218,0.19498,full_february,DAY_OF_WEEK
2021-09-15,GBR,GADM,GBR.1_1,England,-0.00829,0.17463,full_february,DAY_OF_WEEK
2021-09-16,GBR,GADM,GBR.1_1,England,-0.0005,0.17195,full_february,DAY_OF_WEEK
2021-09-17,GBR,GADM,GBR.1_1,England,0.02395,0.165,full_february,DAY_OF_WEEK
2021-09-18,GBR,GADM,GBR.1_1,England,0.09706,0.19905,full_february,DAY_OF_WEEK
2021-09-19,GBR,GADM,GBR.1_1,England,0.10582,0.25682,full_february,DAY_OF_WEEK
2021-09-20,GBR,GADM,GBR.1_1,England,0.02192,0.18255,full_february,DAY_OF_WEEK
2021-09-21,GBR,GADM,GBR.1_1,England,0.00114,0.17691,full_february,DAY_OF_WEEK
2021-09-22,GBR,GADM,GBR.1_1,England,-0.00518,0.17519,full_february,DAY_OF_WEEK
2021-09-23,GBR,GADM,GBR.1_1,England,-0.01042,0.1759,full_february,DAY_OF_WEEK
2021-09-24,GBR,GADM,GBR.1_1,England,0.03803,0.16403,full_february,DAY_OF_WEEK
2021-09-25,GBR,GADM,GBR.1_1,England,0.0819,0.20314,full_february,DAY_OF_WEEK
2021-09-26,GBR,GADM,GBR.1_1,England,0.11939,0.25314,full_february,DAY_OF_WEEK
2021-09-27,GBR,GADM,GBR.1_1,England,-0.01225,0.19808,full_february,DAY_OF_WEEK
2021-09-28,GBR,GADM,GBR.1_1,England,-0.04342,0.19591,full_february,DAY_OF_WEEK
2021-09-29,GBR,GADM,GBR.1_1,England,-0.03794,0.18443,full_february,DAY_OF_WEEK
2021-09-30,GBR,GADM,GBR.1_1,England,-0.044,0.19094,full_february,DAY_OF_WEEK
2021-10-01,GBR,GADM,GBR.1_1,England,-0.0153,0.17588,full_february,DAY_OF_WEEK
2021-10-02,GBR,GADM,GBR.1_1,England,-0.01846,0.23704,full_february,DAY_OF_WEEK
2021-10-03,GBR,GADM,GBR.1_1,England,0.05059,0.26951,full_february,DAY_OF_WEEK
2021-10-04,GBR,GADM,GBR.1_1,England,-0.03671,0.19778,full_february,DAY_OF_WEEK
2021-10-05,GBR,GADM,GBR.1_1,England,-0.05494,0.19735,full_february,DAY_OF_WEEK
2021-10-06,GBR,GADM,GBR.1_1,England,-0.03128,0.18148,full_february,DAY_OF_WEEK
2021-10-07,GBR,GADM,GBR.1_1,England,-0.03459,0.18083,full_february,DAY_OF_WEEK
2021-10-08,GBR,GADM,GBR.1_1,England,-0.03631,0.17492,full_february,DAY_OF_WEEK
2021-10-09,GBR,GADM,GBR.1_1,England,0.04912,0.20782,full_february,DAY_OF_WEEK
2021-10-10,GBR,GADM,GBR.1_1,England,0.09701,0.25877,full_february,DAY_OF_WEEK
2021-10-11,GBR,GADM,GBR.1_1,England,-0.00518,0.18867,full_february,DAY_OF_WEEK
2021-10-12,GBR,GADM,GBR.1_1,England,-0.02632,0.18729,full_february,DAY_OF_WEEK
2021-10-13,GBR,GADM,GBR.1_1,England,-0.0362,0.183,full_february,DAY_OF_WEEK
2021-10-14,GBR,GADM,GBR.1_1,England,-0.03458,0.18072,full_february,DAY_OF_WEEK
2021-10-15,GBR,GADM,GBR.1_1,England,-0.00152,0.17209,full_february,DAY_OF_WEEK
2021-10-16,GBR,GADM,GBR.1_1,England,0.04343,0.2129,full_february,DAY_OF_WEEK
2021-10-17,GBR,GADM,GBR.1_1,England,0.0579,0.27098,full_february,DAY_OF_WEEK
2021-10-18,GBR,GADM,GBR.1_1,England,-0.02979,0.20185,full_february,DAY_OF_WEEK
2021-10-19,GBR,GADM,GBR.1_1,England,-0.04621,0.19655,full_february,DAY_OF_WEEK
2021-10-20,GBR,GADM,GBR.1_1,England,-0.05455,0.19327,full_february,DAY_OF_WEEK
2021-10-21,GBR,GADM,GBR.1_1,England,-0.03568,0.18478,full_february,DAY_OF_WEEK
2021-10-22,GBR,GADM,GBR.1_1,England,-0.02278,0.18272,full_february,DAY_OF_WEEK
2021-10-23,GBR,GADM,GBR.1_1,England,0.03875,0.21689,full_february,DAY_OF_WEEK
2021-10-24,GBR,GADM,GBR.1_1,England,0.05064,0.27329,full_february,DAY_OF_WEEK
2021-10-25,GBR,GADM,GBR.1_1,England,-0.03292,0.20997,full_february,DAY_OF_WEEK
2021-10-26,GBR,GADM,GBR.1_1,England,-0.05507,0.2066,full_february,DAY_OF_WEEK
2021-10-27,GBR,GADM,GBR.1_1,England,-0.05838,0.20322,full_february,DAY_OF_WEEK
2021-10-28,GBR,GADM,GBR.1_1,England,-0.05182,0.20008,full_february,DAY_OF_WEEK
