ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2021-01-07,NOR,GADM,NOR.12_1,Oslo,-0.21765,0.2394,full_february,DAY_OF_WEEK
2021-01-08,NOR,GADM,NOR.12_1,Oslo,-0.22418,0.23436,full_february,DAY_OF_WEEK
2021-01-09,NOR,GADM,NOR.12_1,Oslo,-0.16065,0.27243,full_february,DAY_OF_WEEK
2021-01-10,NOR,GADM,NOR.12_1,Oslo,-0.22419,0.37909,full_february,DAY_OF_WEEK
2021-01-11,NOR,GADM,NOR.12_1,Oslo,-0.19893,0.23773,full_february,DAY_OF_WEEK
2021-01-12,NOR,GADM,NOR.12_1,Oslo,-0.16737,0.22888,full_february,DAY_OF_WEEK
2021-01-13,NOR,GADM,NOR.12_1,Oslo,-0.16843,0.23795,full_february,DAY_OF_WEEK
2021-01-14,NOR,GADM,NOR.12_1,Oslo,-0.17928,0.22678,full_february,DAY_OF_WEEK
2021-01-15,NOR,GADM,NOR.12_1,Oslo,-0.17472,0.21184,full_february,DAY_OF_WEEK
2021-01-16,NOR,GADM,NOR.12_1,Oslo,-0.13377,0.26017,full_february,DAY_OF_WEEK
2021-01-17,NOR,GADM,NOR.12_1,Oslo,-0.28806,0.40059,full_february,DAY_OF_WEEK
2021-01-18,NOR,GADM,NOR.12_1,Oslo,-0.17397,0.22779,full_february,DAY_OF_WEEK
2021-01-19,NOR,GADM,NOR.12_1,Oslo,-0.15989,0.2105,full_february,DAY_OF_WEEK
2021-01-20,NOR,GADM,NOR.12_1,Oslo,-0.15938,0.21442,full_february,DAY_OF_WEEK
2021-01-21,NOR,GADM,NOR.12_1,Oslo,-0.20152,0.22881,full_february,DAY_OF_WEEK
2021-01-22,NOR,GADM,NOR.12_1,Oslo,-0.19291,0.20573,full_february,DAY_OF_WEEK
2021-01-23,NOR,GADM,NOR.12_1,Oslo,-0.18305,0.2701,full_february,DAY_OF_WEEK
2021-01-24,NOR,GADM,NOR.12_1,Oslo,-0.36048,0.44363,full_february,DAY_OF_WEEK
2021-01-25,NOR,GADM,NOR.12_1,Oslo,-0.27525,0.26719,full_february,DAY_OF_WEEK
2021-01-26,NOR,GADM,NOR.12_1,Oslo,-0.23538,0.25421,full_february,DAY_OF_WEEK
2021-01-27,NOR,GADM,NOR.12_1,Oslo,-0.24926,0.25378,full_february,DAY_OF_WEEK
2021-01-28,NOR,GADM,NOR.12_1,Oslo,-0.23191,0.25256,full_february,DAY_OF_WEEK
2021-01-29,NOR,GADM,NOR.12_1,Oslo,-0.26039,0.24889,full_february,DAY_OF_WEEK
2021-01-30,NOR,GADM,NOR.12_1,Oslo,-0.21932,0.29393,full_february,DAY_OF_WEEK
2021-01-31,NOR,GADM,NOR.12_1,Oslo,-0.26641,0.39914,full_february,DAY_OF_WEEK
2021-02-01,NOR,GADM,NOR.12_1,Oslo,-0.23939,0.2571,full_february,DAY_OF_WEEK
2021-02-02,NOR,GADM,NOR.12_1,Oslo,-0.22035,0.25403,full_february,DAY_OF_WEEK
2021-02-03,NOR,GADM,NOR.12_1,Oslo,-0.17352,0.21802,full_february,DAY_OF_WEEK
2021-02-04,NOR,GADM,NOR.12_1,Oslo,-0.18343,0.22349,full_february,DAY_OF_WEEK
2021-02-05,NOR,GADM,NOR.12_1,Oslo,-0.16877,0.20458,full_february,DAY_OF_WEEK
2021-02-06,NOR,GADM,NOR.12_1,Oslo,-0.13622,0.25664,full_february,DAY_OF_WEEK
2021-02-07,NOR,GADM,NOR.12_1,Oslo,-0.23287,0.37438,full_february,DAY_OF_WEEK
2021-02-08,NOR,GADM,NOR.12_1,Oslo,-0.18349,0.22909,full_february,DAY_OF_WEEK
2021-02-09,NOR,GADM,NOR.12_1,Oslo,-0.17214,0.22556,full_february,DAY_OF_WEEK
2021-02-10,NOR,GADM,NOR.12_1,Oslo,-0.1736,0.21554,full_february,DAY_OF_WEEK
2021-02-11,NOR,GADM,NOR.12_1,Oslo,-0.1605,0.20817,full_february,DAY_OF_WEEK
2021-02-12,NOR,GADM,NOR.12_1,Oslo,-0.15474,0.19555,full_february,DAY_OF_WEEK
2021-02-13,NOR,GADM,NOR.12_1,Oslo,-0.10063,0.24449,full_february,DAY_OF_WEEK
2021-02-14,NOR,GADM,NOR.12_1,Oslo,-0.20917,0.35635,full_february,DAY_OF_WEEK
2021-02-15,NOR,GADM,NOR.12_1,Oslo,-0.19126,0.23088,full_february,DAY_OF_WEEK
2021-02-16,NOR,GADM,NOR.12_1,Oslo,-0.15996,0.22184,full_february,DAY_OF_WEEK
2021-02-17,NOR,GADM,NOR.12_1,Oslo,-0.17023,0.23247,full_february,DAY_OF_WEEK
2021-02-18,NOR,GADM,NOR.12_1,Oslo,-0.1557,0.21805,full_february,DAY_OF_WEEK
2021-02-19,NOR,GADM,NOR.12_1,Oslo,-0.14211,0.19906,full_february,DAY_OF_WEEK
2021-02-20,NOR,GADM,NOR.12_1,Oslo,-0.1922,0.27841,full_february,DAY_OF_WEEK
2021-02-21,NOR,GADM,NOR.12_1,Oslo,-0.29353,0.39513,full_february,DAY_OF_WEEK
2021-02-22,NOR,GADM,NOR.12_1,Oslo,-0.19636,0.22639,full_february,DAY_OF_WEEK
2021-02-23,NOR,GADM,NOR.12_1,Oslo,-0.16663,0.21467,full_february,DAY_OF_WEEK
2021-02-24,NOR,GADM,NOR.12_1,Oslo,-0.15512,0.21454,full_february,DAY_OF_WEEK
2021-02-25,NOR,GADM,NOR.12_1,Oslo,-0.17426,0.21912,full_february,DAY_OF_WEEK
2021-02-26,NOR,GADM,NOR.12_1,Oslo,-0.13195,0.18411,full_february,DAY_OF_WEEK
2021-02-27,NOR,GADM,NOR.12_1,Oslo,-0.10562,0.24209,full_february,DAY_OF_WEEK
2021-02-28,NOR,GADM,NOR.12_1,Oslo,-0.11576,0.31072,full_february,DAY_OF_WEEK
2021-03-01,NOR,GADM,NOR.12_1,Oslo,-0.16575,0.21129,full_february,DAY_OF_WEEK
2021-03-02,NOR,GADM,NOR.12_1,Oslo,-0.13488,0.20144,full_february,DAY_OF_WEEK
2021-03-03,NOR,GADM,NOR.12_1,Oslo,-0.18798,0.2311,full_february,DAY_OF_WEEK
2021-03-04,NOR,GADM,NOR.12_1,Oslo,-0.16349,0.20942,full_february,DAY_OF_WEEK
2021-03-05,NOR,GADM,NOR.12_1,Oslo,-0.16121,0.1939,full_february,DAY_OF_WEEK
2021-03-06,NOR,GADM,NOR.12_1,Oslo,-0.1811,0.2797,full_february,DAY_OF_WEEK
2021-03-07,NOR,GADM,NOR.12_1,Oslo,-0.21044,0.35639,full_february,DAY_OF_WEEK
2021-03-08,NOR,GADM,NOR.12_1,Oslo,-0.16337,0.21042,full_february,DAY_OF_WEEK
2021-03-09,NOR,GADM,NOR.12_1,Oslo,-0.15488,0.20679,full_february,DAY_OF_WEEK
2021-03-10,NOR,GADM,NOR.12_1,Oslo,-0.22493,0.24531,full_february,DAY_OF_WEEK
2021-03-11,NOR,GADM,NOR.12_1,Oslo,-0.27941,0.27738,full_february,DAY_OF_WEEK
2021-03-12,NOR,GADM,NOR.12_1,Oslo,-0.18543,0.21084,full_february,DAY_OF_WEEK
2021-03-13,NOR,GADM,NOR.12_1,Oslo,-0.19431,0.28759,full_february,DAY_OF_WEEK
2021-03-14,NOR,GADM,NOR.12_1,Oslo,-0.19166,0.35339,full_february,DAY_OF_WEEK
2021-03-15,NOR,GADM,NOR.12_1,Oslo,-0.15988,0.21225,full_february,DAY_OF_WEEK
2021-03-16,NOR,GADM,NOR.12_1,Oslo,-0.17046,0.2219,full_february,DAY_OF_WEEK
2021-03-17,NOR,GADM,NOR.12_1,Oslo,-0.17636,0.2205,full_february,DAY_OF_WEEK
2021-03-18,NOR,GADM,NOR.12_1,Oslo,-0.18578,0.22118,full_february,DAY_OF_WEEK
2021-03-19,NOR,GADM,NOR.12_1,Oslo,-0.20723,0.2179,full_february,DAY_OF_WEEK
2021-03-20,NOR,GADM,NOR.12_1,Oslo,-0.12689,0.26573,full_february,DAY_OF_WEEK
2021-03-21,NOR,GADM,NOR.12_1,Oslo,-0.20165,0.37272,full_february,DAY_OF_WEEK
2021-03-22,NOR,GADM,NOR.12_1,Oslo,-0.15892,0.21498,full_february,DAY_OF_WEEK
2021-03-23,NOR,GADM,NOR.12_1,Oslo,-0.13226,0.20437,full_february,DAY_OF_WEEK
2021-03-24,NOR,GADM,NOR.12_1,Oslo,-0.13097,0.21012,full_february,DAY_OF_WEEK
2021-03-25,NOR,GADM,NOR.12_1,Oslo,-0.1523,0.2142,full_february,DAY_OF_WEEK
2021-03-26,NOR,GADM,NOR.12_1,Oslo,-0.20805,0.22938,full_february,DAY_OF_WEEK
2021-03-27,NOR,GADM,NOR.12_1,Oslo,-0.20505,0.28994,full_february,DAY_OF_WEEK
2021-03-28,NOR,GADM,NOR.12_1,Oslo,-0.216,0.3786,full_february,DAY_OF_WEEK
2021-03-29,NOR,GADM,NOR.12_1,Oslo,-0.16805,0.23887,full_february,DAY_OF_WEEK
2021-03-30,NOR,GADM,NOR.12_1,Oslo,-0.05441,0.18553,full_february,DAY_OF_WEEK
2021-03-31,NOR,GADM,NOR.12_1,Oslo,-0.09584,0.21103,full_february,DAY_OF_WEEK
2021-04-01,NOR,GADM,NOR.12_1,Oslo,-0.22084,0.28624,full_february,DAY_OF_WEEK
2021-04-02,NOR,GADM,NOR.12_1,Oslo,-0.33304,0.3215,full_february,DAY_OF_WEEK
2021-04-03,NOR,GADM,NOR.12_1,Oslo,-0.12618,0.23771,full_february,DAY_OF_WEEK
2021-04-04,NOR,GADM,NOR.12_1,Oslo,-0.20029,0.37176,full_february,DAY_OF_WEEK
2021-04-05,NOR,GADM,NOR.12_1,Oslo,-0.35304,0.3574,full_february,DAY_OF_WEEK
2021-04-06,NOR,GADM,NOR.12_1,Oslo,-0.16665,0.21581,full_february,DAY_OF_WEEK
2021-04-07,NOR,GADM,NOR.12_1,Oslo,-0.15035,0.20842,full_february,DAY_OF_WEEK
2021-04-08,NOR,GADM,NOR.12_1,Oslo,-0.159,0.21072,full_february,DAY_OF_WEEK
2021-04-09,NOR,GADM,NOR.12_1,Oslo,-0.18215,0.20276,full_february,DAY_OF_WEEK
2021-04-10,NOR,GADM,NOR.12_1,Oslo,-0.07547,0.2343,full_february,DAY_OF_WEEK
2021-04-11,NOR,GADM,NOR.12_1,Oslo,-0.17228,0.35075,full_february,DAY_OF_WEEK
2021-04-12,NOR,GADM,NOR.12_1,Oslo,-0.25168,0.25362,full_february,DAY_OF_WEEK
2021-04-13,NOR,GADM,NOR.12_1,Oslo,-0.16094,0.21168,full_february,DAY_OF_WEEK
2021-04-14,NOR,GADM,NOR.12_1,Oslo,-0.12134,0.19937,full_february,DAY_OF_WEEK
2021-04-15,NOR,GADM,NOR.12_1,Oslo,-0.0976,0.18514,full_february,DAY_OF_WEEK
2021-04-16,NOR,GADM,NOR.12_1,Oslo,-0.09706,0.18248,full_february,DAY_OF_WEEK
2021-04-17,NOR,GADM,NOR.12_1,Oslo,-0.01146,0.21484,full_february,DAY_OF_WEEK
2021-04-18,NOR,GADM,NOR.12_1,Oslo,-0.0198,0.28934,full_february,DAY_OF_WEEK
2021-04-19,NOR,GADM,NOR.12_1,Oslo,-0.0498,0.17072,full_february,DAY_OF_WEEK
2021-04-20,NOR,GADM,NOR.12_1,Oslo,-0.02065,0.17462,full_february,DAY_OF_WEEK
2021-04-21,NOR,GADM,NOR.12_1,Oslo,-0.12131,0.21393,full_february,DAY_OF_WEEK
2021-04-22,NOR,GADM,NOR.12_1,Oslo,-0.09112,0.18537,full_february,DAY_OF_WEEK
2021-04-23,NOR,GADM,NOR.12_1,Oslo,-0.07816,0.17979,full_february,DAY_OF_WEEK
2021-04-24,NOR,GADM,NOR.12_1,Oslo,-0.05308,0.23552,full_february,DAY_OF_WEEK
2021-04-25,NOR,GADM,NOR.12_1,Oslo,-0.16904,0.35563,full_february,DAY_OF_WEEK
2021-04-26,NOR,GADM,NOR.12_1,Oslo,-0.08729,0.19172,full_february,DAY_OF_WEEK
2021-04-27,NOR,GADM,NOR.12_1,Oslo,-0.06836,0.18887,full_february,DAY_OF_WEEK
2021-04-28,NOR,GADM,NOR.12_1,Oslo,-0.07594,0.19203,full_february,DAY_OF_WEEK
2021-04-29,NOR,GADM,NOR.12_1,Oslo,-0.07609,0.18585,full_february,DAY_OF_WEEK
2021-04-30,NOR,GADM,NOR.12_1,Oslo,-0.02991,0.15661,full_february,DAY_OF_WEEK
2021-05-01,NOR,GADM,NOR.12_1,Oslo,-0.08455,0.27384,full_february,DAY_OF_WEEK
2021-05-02,NOR,GADM,NOR.12_1,Oslo,-0.11682,0.32452,full_february,DAY_OF_WEEK
2021-05-03,NOR,GADM,NOR.12_1,Oslo,-0.12709,0.20463,full_february,DAY_OF_WEEK
2021-05-04,NOR,GADM,NOR.12_1,Oslo,-0.10803,0.20201,full_february,DAY_OF_WEEK
2021-05-05,NOR,GADM,NOR.12_1,Oslo,-0.16571,0.22841,full_february,DAY_OF_WEEK
2021-05-06,NOR,GADM,NOR.12_1,Oslo,-0.05741,0.16989,full_february,DAY_OF_WEEK
2021-05-07,NOR,GADM,NOR.12_1,Oslo,-0.02793,0.15808,full_february,DAY_OF_WEEK
2021-05-08,NOR,GADM,NOR.12_1,Oslo,0.05165,0.19906,full_february,DAY_OF_WEEK
2021-05-09,NOR,GADM,NOR.12_1,Oslo,-0.30645,0.40424,full_february,DAY_OF_WEEK
2021-05-10,NOR,GADM,NOR.12_1,Oslo,-0.13885,0.21139,full_february,DAY_OF_WEEK
2021-05-11,NOR,GADM,NOR.12_1,Oslo,-0.01181,0.1686,full_february,DAY_OF_WEEK
2021-05-12,NOR,GADM,NOR.12_1,Oslo,0.02167,0.17169,full_february,DAY_OF_WEEK
2021-05-13,NOR,GADM,NOR.12_1,Oslo,-0.20628,0.27086,full_february,DAY_OF_WEEK
2021-05-14,NOR,GADM,NOR.12_1,Oslo,-0.03251,0.16172,full_february,DAY_OF_WEEK
2021-05-15,NOR,GADM,NOR.12_1,Oslo,-0.05543,0.21193,full_february,DAY_OF_WEEK
2021-05-16,NOR,GADM,NOR.12_1,Oslo,-0.11532,0.31721,full_february,DAY_OF_WEEK
2021-05-17,NOR,GADM,NOR.12_1,Oslo,-0.3841,0.34168,full_february,DAY_OF_WEEK
2021-05-18,NOR,GADM,NOR.12_1,Oslo,-0.01405,0.16043,full_february,DAY_OF_WEEK
2021-05-19,NOR,GADM,NOR.12_1,Oslo,-0.00241,0.16453,full_february,DAY_OF_WEEK
2021-05-20,NOR,GADM,NOR.12_1,Oslo,-0.02088,0.16258,full_february,DAY_OF_WEEK
2021-05-21,NOR,GADM,NOR.12_1,Oslo,0.00371,0.15361,full_february,DAY_OF_WEEK
2021-05-22,NOR,GADM,NOR.12_1,Oslo,-0.03331,0.21975,full_february,DAY_OF_WEEK
2021-05-23,NOR,GADM,NOR.12_1,Oslo,-0.17745,0.34679,full_february,DAY_OF_WEEK
2021-05-24,NOR,GADM,NOR.12_1,Oslo,-0.29637,0.31831,full_february,DAY_OF_WEEK
2021-05-25,NOR,GADM,NOR.12_1,Oslo,-0.02983,0.17076,full_february,DAY_OF_WEEK
2021-05-26,NOR,GADM,NOR.12_1,Oslo,-0.08271,0.19015,full_february,DAY_OF_WEEK
2021-05-27,NOR,GADM,NOR.12_1,Oslo,0.00772,0.144,full_february,DAY_OF_WEEK
2021-05-28,NOR,GADM,NOR.12_1,Oslo,0.05794,0.12896,full_february,DAY_OF_WEEK
2021-05-29,NOR,GADM,NOR.12_1,Oslo,0.18479,0.15886,full_february,DAY_OF_WEEK
2021-05-30,NOR,GADM,NOR.12_1,Oslo,0.15241,0.22821,full_february,DAY_OF_WEEK
2021-05-31,NOR,GADM,NOR.12_1,Oslo,0.04514,0.14823,full_february,DAY_OF_WEEK
2021-06-01,NOR,GADM,NOR.12_1,Oslo,0.05662,0.14101,full_february,DAY_OF_WEEK
2021-06-02,NOR,GADM,NOR.12_1,Oslo,0.04128,0.14227,full_february,DAY_OF_WEEK
2021-06-03,NOR,GADM,NOR.12_1,Oslo,0.06096,0.14041,full_february,DAY_OF_WEEK
2021-06-04,NOR,GADM,NOR.12_1,Oslo,0.05131,0.13374,full_february,DAY_OF_WEEK
2021-06-05,NOR,GADM,NOR.12_1,Oslo,0.15856,0.1606,full_february,DAY_OF_WEEK
2021-06-06,NOR,GADM,NOR.12_1,Oslo,0.0746,0.24347,full_february,DAY_OF_WEEK
2021-06-07,NOR,GADM,NOR.12_1,Oslo,-0.00077,0.15516,full_february,DAY_OF_WEEK
2021-06-08,NOR,GADM,NOR.12_1,Oslo,0.02318,0.15289,full_february,DAY_OF_WEEK
2021-06-09,NOR,GADM,NOR.12_1,Oslo,0.06647,0.13679,full_february,DAY_OF_WEEK
2021-06-10,NOR,GADM,NOR.12_1,Oslo,0.0383,0.13695,full_february,DAY_OF_WEEK
2021-06-11,NOR,GADM,NOR.12_1,Oslo,0.05767,0.13357,full_february,DAY_OF_WEEK
2021-06-12,NOR,GADM,NOR.12_1,Oslo,0.13015,0.16644,full_february,DAY_OF_WEEK
2021-06-13,NOR,GADM,NOR.12_1,Oslo,0.09505,0.23925,full_february,DAY_OF_WEEK
2021-06-14,NOR,GADM,NOR.12_1,Oslo,-0.03963,0.17644,full_february,DAY_OF_WEEK
2021-06-15,NOR,GADM,NOR.12_1,Oslo,0.07713,0.13969,full_february,DAY_OF_WEEK
2021-06-16,NOR,GADM,NOR.12_1,Oslo,0.06887,0.14008,full_february,DAY_OF_WEEK
2021-06-17,NOR,GADM,NOR.12_1,Oslo,0.06702,0.12994,full_february,DAY_OF_WEEK
2021-06-18,NOR,GADM,NOR.12_1,Oslo,0.01783,0.13385,full_february,DAY_OF_WEEK
2021-06-19,NOR,GADM,NOR.12_1,Oslo,0.06381,0.17806,full_february,DAY_OF_WEEK
2021-06-20,NOR,GADM,NOR.12_1,Oslo,-0.0002,0.26715,full_february,DAY_OF_WEEK
2021-06-21,NOR,GADM,NOR.12_1,Oslo,-0.03498,0.1677,full_february,DAY_OF_WEEK
2021-06-22,NOR,GADM,NOR.12_1,Oslo,0.00972,0.15865,full_february,DAY_OF_WEEK
2021-06-23,NOR,GADM,NOR.12_1,Oslo,0.08787,0.1305,full_february,DAY_OF_WEEK
2021-06-24,NOR,GADM,NOR.12_1,Oslo,0.10217,0.12776,full_february,DAY_OF_WEEK
2021-06-25,NOR,GADM,NOR.12_1,Oslo,0.06905,0.12675,full_february,DAY_OF_WEEK
2021-06-26,NOR,GADM,NOR.12_1,Oslo,0.2033,0.15322,full_february,DAY_OF_WEEK
2021-06-27,NOR,GADM,NOR.12_1,Oslo,0.06163,0.24746,full_february,DAY_OF_WEEK
2021-06-28,NOR,GADM,NOR.12_1,Oslo,0.01547,0.15438,full_february,DAY_OF_WEEK
2021-06-29,NOR,GADM,NOR.12_1,Oslo,0.04856,0.14193,full_february,DAY_OF_WEEK
2021-06-30,NOR,GADM,NOR.12_1,Oslo,0.09255,0.1409,full_february,DAY_OF_WEEK
2021-07-01,NOR,GADM,NOR.12_1,Oslo,0.08486,0.13662,full_february,DAY_OF_WEEK
2021-07-02,NOR,GADM,NOR.12_1,Oslo,0.04685,0.13643,full_february,DAY_OF_WEEK
2021-07-03,NOR,GADM,NOR.12_1,Oslo,0.20483,0.14768,full_february,DAY_OF_WEEK
2021-07-04,NOR,GADM,NOR.12_1,Oslo,0.08622,0.24781,full_february,DAY_OF_WEEK
2021-07-05,NOR,GADM,NOR.12_1,Oslo,0.01088,0.16262,full_february,DAY_OF_WEEK
2021-07-06,NOR,GADM,NOR.12_1,Oslo,0.02529,0.15673,full_february,DAY_OF_WEEK
2021-07-07,NOR,GADM,NOR.12_1,Oslo,0.0125,0.15216,full_february,DAY_OF_WEEK
2021-07-08,NOR,GADM,NOR.12_1,Oslo,0.03135,0.14864,full_february,DAY_OF_WEEK
2021-07-09,NOR,GADM,NOR.12_1,Oslo,0.01344,0.15233,full_february,DAY_OF_WEEK
2021-07-10,NOR,GADM,NOR.12_1,Oslo,0.01969,0.20455,full_february,DAY_OF_WEEK
2021-07-11,NOR,GADM,NOR.12_1,Oslo,0.1362,0.234,full_february,DAY_OF_WEEK
2021-07-12,NOR,GADM,NOR.12_1,Oslo,0.05806,0.15504,full_february,DAY_OF_WEEK
2021-07-13,NOR,GADM,NOR.12_1,Oslo,0.08276,0.14705,full_february,DAY_OF_WEEK
2021-07-14,NOR,GADM,NOR.12_1,Oslo,0.01195,0.1707,full_february,DAY_OF_WEEK
2021-07-15,NOR,GADM,NOR.12_1,Oslo,0.05125,0.15238,full_february,DAY_OF_WEEK
2021-07-16,NOR,GADM,NOR.12_1,Oslo,0.0566,0.13948,full_february,DAY_OF_WEEK
2021-07-17,NOR,GADM,NOR.12_1,Oslo,0.18569,0.16346,full_february,DAY_OF_WEEK
2021-07-18,NOR,GADM,NOR.12_1,Oslo,0.17718,0.22514,full_february,DAY_OF_WEEK
2021-07-19,NOR,GADM,NOR.12_1,Oslo,0.06414,0.15739,full_february,DAY_OF_WEEK
2021-07-20,NOR,GADM,NOR.12_1,Oslo,0.07039,0.15104,full_february,DAY_OF_WEEK
2021-07-21,NOR,GADM,NOR.12_1,Oslo,0.06131,0.15305,full_february,DAY_OF_WEEK
2021-07-22,NOR,GADM,NOR.12_1,Oslo,0.01505,0.15322,full_february,DAY_OF_WEEK
2021-07-23,NOR,GADM,NOR.12_1,Oslo,-0.05963,0.15526,full_february,DAY_OF_WEEK
2021-07-24,NOR,GADM,NOR.12_1,Oslo,0.04654,0.17053,full_february,DAY_OF_WEEK
2021-07-25,NOR,GADM,NOR.12_1,Oslo,0.03433,0.23096,full_february,DAY_OF_WEEK
2021-07-26,NOR,GADM,NOR.12_1,Oslo,-0.12078,0.17845,full_february,DAY_OF_WEEK
2021-07-27,NOR,GADM,NOR.12_1,Oslo,-0.25048,0.22876,full_february,DAY_OF_WEEK
2021-07-28,NOR,GADM,NOR.12_1,Oslo,-0.22251,0.20476,full_february,DAY_OF_WEEK
2021-07-29,NOR,GADM,NOR.12_1,Oslo,-0.2251,0.20668,full_february,DAY_OF_WEEK
2021-07-30,NOR,GADM,NOR.12_1,Oslo,-0.07832,0.16097,full_february,DAY_OF_WEEK
2021-07-31,NOR,GADM,NOR.12_1,Oslo,0.07256,0.18405,full_february,DAY_OF_WEEK
2021-08-01,NOR,GADM,NOR.12_1,Oslo,-0.01041,0.28113,full_february,DAY_OF_WEEK
2021-08-02,NOR,GADM,NOR.12_1,Oslo,0.02172,0.15709,full_february,DAY_OF_WEEK
2021-08-03,NOR,GADM,NOR.12_1,Oslo,0.00975,0.16242,full_february,DAY_OF_WEEK
2021-08-04,NOR,GADM,NOR.12_1,Oslo,-0.00609,0.15975,full_february,DAY_OF_WEEK
2021-08-05,NOR,GADM,NOR.12_1,Oslo,-0.00067,0.14798,full_february,DAY_OF_WEEK
2021-08-06,NOR,GADM,NOR.12_1,Oslo,-0.02554,0.15596,full_february,DAY_OF_WEEK
2021-08-07,NOR,GADM,NOR.12_1,Oslo,0.09458,0.17463,full_february,DAY_OF_WEEK
2021-08-08,NOR,GADM,NOR.12_1,Oslo,0.10175,0.24747,full_february,DAY_OF_WEEK
2021-08-09,NOR,GADM,NOR.12_1,Oslo,0.01788,0.15809,full_february,DAY_OF_WEEK
2021-08-10,NOR,GADM,NOR.12_1,Oslo,0.0311,0.14358,full_february,DAY_OF_WEEK
2021-08-11,NOR,GADM,NOR.12_1,Oslo,0.03946,0.14297,full_february,DAY_OF_WEEK
2021-08-12,NOR,GADM,NOR.12_1,Oslo,0.02837,0.14348,full_february,DAY_OF_WEEK
2021-08-13,NOR,GADM,NOR.12_1,Oslo,-0.01035,0.14768,full_february,DAY_OF_WEEK
2021-08-14,NOR,GADM,NOR.12_1,Oslo,0.11547,0.17371,full_february,DAY_OF_WEEK
2021-08-15,NOR,GADM,NOR.12_1,Oslo,0.10395,0.24814,full_february,DAY_OF_WEEK
2021-08-16,NOR,GADM,NOR.12_1,Oslo,0.01817,0.14432,full_february,DAY_OF_WEEK
2021-08-17,NOR,GADM,NOR.12_1,Oslo,0.02532,0.1435,full_february,DAY_OF_WEEK
2021-08-18,NOR,GADM,NOR.12_1,Oslo,0.03388,0.13761,full_february,DAY_OF_WEEK
2021-08-19,NOR,GADM,NOR.12_1,Oslo,0.03473,0.1343,full_february,DAY_OF_WEEK
2021-08-20,NOR,GADM,NOR.12_1,Oslo,0.04431,0.12682,full_february,DAY_OF_WEEK
2021-08-21,NOR,GADM,NOR.12_1,Oslo,0.14779,0.1584,full_february,DAY_OF_WEEK
2021-08-22,NOR,GADM,NOR.12_1,Oslo,0.10286,0.22698,full_february,DAY_OF_WEEK
2021-08-23,NOR,GADM,NOR.12_1,Oslo,0.03366,0.13268,full_february,DAY_OF_WEEK
2021-08-24,NOR,GADM,NOR.12_1,Oslo,0.02974,0.14352,full_february,DAY_OF_WEEK
2021-08-25,NOR,GADM,NOR.12_1,Oslo,0.02181,0.13598,full_february,DAY_OF_WEEK
2021-08-26,NOR,GADM,NOR.12_1,Oslo,-0.00992,0.1428,full_february,DAY_OF_WEEK
2021-08-27,NOR,GADM,NOR.12_1,Oslo,0.00649,0.13487,full_february,DAY_OF_WEEK
2021-08-28,NOR,GADM,NOR.12_1,Oslo,0.09665,0.1673,full_february,DAY_OF_WEEK
2021-08-29,NOR,GADM,NOR.12_1,Oslo,0.15275,0.22875,full_february,DAY_OF_WEEK
2021-08-30,NOR,GADM,NOR.12_1,Oslo,0.03047,0.13707,full_february,DAY_OF_WEEK
2021-08-31,NOR,GADM,NOR.12_1,Oslo,0.04259,0.13663,full_february,DAY_OF_WEEK
2021-09-01,NOR,GADM,NOR.12_1,Oslo,0.03495,0.13573,full_february,DAY_OF_WEEK
2021-09-02,NOR,GADM,NOR.12_1,Oslo,0.03656,0.1283,full_february,DAY_OF_WEEK
2021-09-03,NOR,GADM,NOR.12_1,Oslo,0.02668,0.1318,full_february,DAY_OF_WEEK
2021-09-04,NOR,GADM,NOR.12_1,Oslo,0.11318,0.16818,full_february,DAY_OF_WEEK
2021-09-05,NOR,GADM,NOR.12_1,Oslo,0.07935,0.2488,full_february,DAY_OF_WEEK
2021-09-06,NOR,GADM,NOR.12_1,Oslo,-0.01353,0.1465,full_february,DAY_OF_WEEK
2021-09-07,NOR,GADM,NOR.12_1,Oslo,-0.01637,0.13788,full_february,DAY_OF_WEEK
2021-09-08,NOR,GADM,NOR.12_1,Oslo,0.0304,0.13614,full_february,DAY_OF_WEEK
2021-09-09,NOR,GADM,NOR.12_1,Oslo,0.02296,0.13265,full_february,DAY_OF_WEEK
2021-09-10,NOR,GADM,NOR.12_1,Oslo,0.01013,0.12503,full_february,DAY_OF_WEEK
2021-09-11,NOR,GADM,NOR.12_1,Oslo,0.00977,0.19903,full_february,DAY_OF_WEEK
2021-09-12,NOR,GADM,NOR.12_1,Oslo,-0.01971,0.27384,full_february,DAY_OF_WEEK
2021-09-13,NOR,GADM,NOR.12_1,Oslo,-0.00092,0.13138,full_february,DAY_OF_WEEK
2021-09-14,NOR,GADM,NOR.12_1,Oslo,0.01421,0.14154,full_february,DAY_OF_WEEK
2021-09-15,NOR,GADM,NOR.12_1,Oslo,0.00619,0.14401,full_february,DAY_OF_WEEK
2021-09-16,NOR,GADM,NOR.12_1,Oslo,-0.02207,0.15249,full_february,DAY_OF_WEEK
2021-09-17,NOR,GADM,NOR.12_1,Oslo,-0.01969,0.13879,full_february,DAY_OF_WEEK
2021-09-18,NOR,GADM,NOR.12_1,Oslo,0.05641,0.18321,full_february,DAY_OF_WEEK
