# https://data.humdata.org/dataset/movement-range-maps
ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-04-26,ISL,GADM,ISL.1_1,Austurland,-0.06632,0.23481,full_february,DAY_OF_WEEK
2020-04-27,ISL,GADM,ISL.1_1,Austurland,0.02193,0.13703,full_february,DAY_OF_WEEK
2020-04-28,ISL,GADM,ISL.1_1,Austurland,0.05935,0.14666,full_february,DAY_OF_WEEK
2020-04-29,ISL,GADM,ISL.1_1,Austurland,-0.04218,0.15861,full_february,DAY_OF_WEEK
2020-04-30,ISL,GADM,ISL.1_1,Austurland,-0.03215,0.13691,full_february,DAY_OF_WEEK
2020-05-01,ISL,GADM,ISL.1_1,Austurland,0.06465,0.21927,full_february,DAY_OF_WEEK
2020-05-02,ISL,GADM,ISL.1_1,Austurland,0.13453,0.19324,full_february,DAY_OF_WEEK
2020-05-03,ISL,GADM,ISL.1_1,Austurland,0.12341,0.21309,full_february,DAY_OF_WEEK
2020-05-04,ISL,GADM,ISL.1_1,Austurland,0.15301,0.13009,full_february,DAY_OF_WEEK
2020-05-05,ISL,GADM,ISL.1_1,Austurland,0.103,0.1249,full_february,DAY_OF_WEEK
2020-05-06,ISL,GADM,ISL.1_1,Austurland,0.11321,0.12185,full_february,DAY_OF_WEEK
2020-05-07,ISL,GADM,ISL.1_1,Austurland,-0.05096,0.10643,full_february,DAY_OF_WEEK
2020-05-08,ISL,GADM,ISL.1_1,Austurland,0.24217,0.14905,full_february,DAY_OF_WEEK
2020-05-09,ISL,GADM,ISL.1_1,Austurland,0.02621,0.22871,full_february,DAY_OF_WEEK
2020-05-10,ISL,GADM,ISL.1_1,Austurland,0.10419,0.18789,full_february,DAY_OF_WEEK
2020-05-11,ISL,GADM,ISL.1_1,Austurland,0.07452,0.12669,full_february,DAY_OF_WEEK
2020-05-12,ISL,GADM,ISL.1_1,Austurland,0.04702,0.13045,full_february,DAY_OF_WEEK
2020-05-13,ISL,GADM,ISL.1_1,Austurland,0.18275,0.12937,full_february,DAY_OF_WEEK
2020-05-14,ISL,GADM,ISL.1_1,Austurland,0.06232,0.12157,full_february,DAY_OF_WEEK
2020-05-15,ISL,GADM,ISL.1_1,Austurland,0.31255,0.11459,full_february,DAY_OF_WEEK
2020-05-16,ISL,GADM,ISL.1_1,Austurland,0.15119,0.1926,full_february,DAY_OF_WEEK
2020-05-17,ISL,GADM,ISL.1_1,Austurland,0.08289,0.21938,full_february,DAY_OF_WEEK
2020-05-18,ISL,GADM,ISL.1_1,Austurland,0.06929,0.1393,full_february,DAY_OF_WEEK
2020-05-19,ISL,GADM,ISL.1_1,Austurland,0.28375,0.11408,full_february,DAY_OF_WEEK
2020-05-20,ISL,GADM,ISL.1_1,Austurland,0.16805,0.13029,full_february,DAY_OF_WEEK
2020-05-21,ISL,GADM,ISL.1_1,Austurland,0.02505,0.17521,full_february,DAY_OF_WEEK
2020-05-22,ISL,GADM,ISL.1_1,Austurland,0.35199,0.10277,full_february,DAY_OF_WEEK
2020-05-23,ISL,GADM,ISL.1_1,Austurland,0.21432,0.17828,full_february,DAY_OF_WEEK
2020-05-24,ISL,GADM,ISL.1_1,Austurland,0.11745,0.19735,full_february,DAY_OF_WEEK
2020-05-25,ISL,GADM,ISL.1_1,Austurland,0.1041,0.11488,full_february,DAY_OF_WEEK
2020-05-26,ISL,GADM,ISL.1_1,Austurland,0.1789,0.10661,full_february,DAY_OF_WEEK
2020-05-27,ISL,GADM,ISL.1_1,Austurland,0.15049,0.10046,full_february,DAY_OF_WEEK
2020-05-28,ISL,GADM,ISL.1_1,Austurland,0.12048,0.10541,full_february,DAY_OF_WEEK
2020-05-29,ISL,GADM,ISL.1_1,Austurland,0.37764,0.11701,full_february,DAY_OF_WEEK
2020-05-30,ISL,GADM,ISL.1_1,Austurland,0.43743,0.13636,full_february,DAY_OF_WEEK
2020-05-31,ISL,GADM,ISL.1_1,Austurland,0.22239,0.19037,full_february,DAY_OF_WEEK
2020-06-01,ISL,GADM,ISL.1_1,Austurland,0.36663,0.14618,full_february,DAY_OF_WEEK
2020-06-02,ISL,GADM,ISL.1_1,Austurland,0.281,0.09221,full_february,DAY_OF_WEEK
2020-06-03,ISL,GADM,ISL.1_1,Austurland,0.35797,0.10282,full_february,DAY_OF_WEEK
2020-06-04,ISL,GADM,ISL.1_1,Austurland,0.17713,0.11257,full_february,DAY_OF_WEEK
2020-06-05,ISL,GADM,ISL.1_1,Austurland,0.21659,0.11884,full_february,DAY_OF_WEEK
2020-06-06,ISL,GADM,ISL.1_1,Austurland,0.23226,0.16444,full_february,DAY_OF_WEEK
2020-06-07,ISL,GADM,ISL.1_1,Austurland,0.18787,0.17172,full_february,DAY_OF_WEEK
2020-06-08,ISL,GADM,ISL.1_1,Austurland,0.16139,0.13713,full_february,DAY_OF_WEEK
2020-06-09,ISL,GADM,ISL.1_1,Austurland,0.21388,0.12223,full_february,DAY_OF_WEEK
2020-06-10,ISL,GADM,ISL.1_1,Austurland,0.17602,0.10756,full_february,DAY_OF_WEEK
2020-06-11,ISL,GADM,ISL.1_1,Austurland,0.29938,0.12583,full_february,DAY_OF_WEEK
