ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-12-01,DNK,GADM,DNK.1_1,Hovedstaden,-0.01507,0.16366,full_february,DAY_OF_WEEK
2020-12-02,DNK,GADM,DNK.1_1,Hovedstaden,-0.0336,0.16155,full_february,DAY_OF_WEEK
2020-12-03,DNK,GADM,DNK.1_1,Hovedstaden,-0.05706,0.1659,full_february,DAY_OF_WEEK
2020-12-04,DNK,GADM,DNK.1_1,Hovedstaden,-0.07666,0.16158,full_february,DAY_OF_WEEK
2020-12-05,DNK,GADM,DNK.1_1,Hovedstaden,-0.03357,0.21634,full_february,DAY_OF_WEEK
2020-12-06,DNK,GADM,DNK.1_1,Hovedstaden,-0.03444,0.24644,full_february,DAY_OF_WEEK
2020-12-07,DNK,GADM,DNK.1_1,Hovedstaden,-0.0675,0.18409,full_february,DAY_OF_WEEK
2020-12-08,DNK,GADM,DNK.1_1,Hovedstaden,-0.07595,0.18309,full_february,DAY_OF_WEEK
2020-12-09,DNK,GADM,DNK.1_1,Hovedstaden,-0.1245,0.20469,full_february,DAY_OF_WEEK
2020-12-10,DNK,GADM,DNK.1_1,Hovedstaden,-0.15066,0.21029,full_february,DAY_OF_WEEK
2020-12-11,DNK,GADM,DNK.1_1,Hovedstaden,-0.17114,0.20575,full_february,DAY_OF_WEEK
2020-12-12,DNK,GADM,DNK.1_1,Hovedstaden,-0.11989,0.25488,full_february,DAY_OF_WEEK
2020-12-13,DNK,GADM,DNK.1_1,Hovedstaden,-0.12655,0.28879,full_february,DAY_OF_WEEK
2020-12-14,DNK,GADM,DNK.1_1,Hovedstaden,-0.13654,0.2224,full_february,DAY_OF_WEEK
2020-12-15,DNK,GADM,DNK.1_1,Hovedstaden,-0.14203,0.22733,full_february,DAY_OF_WEEK
2020-12-16,DNK,GADM,DNK.1_1,Hovedstaden,-0.10094,0.19876,full_february,DAY_OF_WEEK
2020-12-17,DNK,GADM,DNK.1_1,Hovedstaden,-0.13722,0.21582,full_february,DAY_OF_WEEK
2020-12-18,DNK,GADM,DNK.1_1,Hovedstaden,-0.14314,0.19426,full_february,DAY_OF_WEEK
2020-12-19,DNK,GADM,DNK.1_1,Hovedstaden,-0.11153,0.26001,full_february,DAY_OF_WEEK
2020-12-20,DNK,GADM,DNK.1_1,Hovedstaden,-0.14294,0.28997,full_february,DAY_OF_WEEK
2020-12-21,DNK,GADM,DNK.1_1,Hovedstaden,-0.11183,0.21857,full_february,DAY_OF_WEEK
2020-12-22,DNK,GADM,DNK.1_1,Hovedstaden,-0.11759,0.22385,full_february,DAY_OF_WEEK
2020-12-23,DNK,GADM,DNK.1_1,Hovedstaden,-0.10113,0.2054,full_february,DAY_OF_WEEK
2020-12-24,DNK,GADM,DNK.1_1,Hovedstaden,-0.39623,0.27828,full_february,DAY_OF_WEEK
2020-12-25,DNK,GADM,DNK.1_1,Hovedstaden,-0.42195,0.28136,full_february,DAY_OF_WEEK
2020-12-26,DNK,GADM,DNK.1_1,Hovedstaden,-0.33077,0.34909,full_february,DAY_OF_WEEK
2020-12-27,DNK,GADM,DNK.1_1,Hovedstaden,-0.28867,0.35787,full_february,DAY_OF_WEEK
2020-12-28,DNK,GADM,DNK.1_1,Hovedstaden,-0.25875,0.27681,full_february,DAY_OF_WEEK
2020-12-29,DNK,GADM,DNK.1_1,Hovedstaden,-0.2508,0.26524,full_february,DAY_OF_WEEK
2020-12-30,DNK,GADM,DNK.1_1,Hovedstaden,-0.19213,0.23837,full_february,DAY_OF_WEEK
2020-12-31,DNK,GADM,DNK.1_1,Hovedstaden,-0.36394,0.26861,full_february,DAY_OF_WEEK
2021-01-01,DNK,GADM,DNK.1_1,Hovedstaden,-0.50425,0.34622,full_february,DAY_OF_WEEK
2021-01-02,DNK,GADM,DNK.1_1,Hovedstaden,-0.24286,0.31273,full_february,DAY_OF_WEEK
2021-01-03,DNK,GADM,DNK.1_1,Hovedstaden,-0.21185,0.32615,full_february,DAY_OF_WEEK
2021-01-04,DNK,GADM,DNK.1_1,Hovedstaden,-0.19885,0.23766,full_february,DAY_OF_WEEK
2021-01-05,DNK,GADM,DNK.1_1,Hovedstaden,-0.20694,0.24506,full_february,DAY_OF_WEEK
2021-01-06,DNK,GADM,DNK.1_1,Hovedstaden,-0.23908,0.2686,full_february,DAY_OF_WEEK
2021-01-07,DNK,GADM,DNK.1_1,Hovedstaden,-0.24438,0.25328,full_february,DAY_OF_WEEK
2021-01-08,DNK,GADM,DNK.1_1,Hovedstaden,-0.26266,0.24359,full_february,DAY_OF_WEEK
2021-01-09,DNK,GADM,DNK.1_1,Hovedstaden,-0.15392,0.28262,full_february,DAY_OF_WEEK
2021-01-10,DNK,GADM,DNK.1_1,Hovedstaden,-0.26234,0.34946,full_february,DAY_OF_WEEK
2021-01-11,DNK,GADM,DNK.1_1,Hovedstaden,-0.23351,0.26336,full_february,DAY_OF_WEEK
2021-01-12,DNK,GADM,DNK.1_1,Hovedstaden,-0.19958,0.23767,full_february,DAY_OF_WEEK
2021-01-13,DNK,GADM,DNK.1_1,Hovedstaden,-0.22604,0.2538,full_february,DAY_OF_WEEK
2021-01-14,DNK,GADM,DNK.1_1,Hovedstaden,-0.19534,0.23267,full_february,DAY_OF_WEEK
2021-01-15,DNK,GADM,DNK.1_1,Hovedstaden,-0.2277,0.22322,full_february,DAY_OF_WEEK
2021-01-16,DNK,GADM,DNK.1_1,Hovedstaden,-0.16941,0.28725,full_february,DAY_OF_WEEK
2021-01-17,DNK,GADM,DNK.1_1,Hovedstaden,-0.19334,0.31638,full_february,DAY_OF_WEEK
2021-01-18,DNK,GADM,DNK.1_1,Hovedstaden,-0.19977,0.24789,full_february,DAY_OF_WEEK
2021-01-19,DNK,GADM,DNK.1_1,Hovedstaden,-0.20645,0.24909,full_february,DAY_OF_WEEK
2021-01-20,DNK,GADM,DNK.1_1,Hovedstaden,-0.2263,0.25365,full_february,DAY_OF_WEEK
2021-01-21,DNK,GADM,DNK.1_1,Hovedstaden,-0.18457,0.22322,full_february,DAY_OF_WEEK
2021-01-22,DNK,GADM,DNK.1_1,Hovedstaden,-0.23778,0.22504,full_february,DAY_OF_WEEK
2021-01-23,DNK,GADM,DNK.1_1,Hovedstaden,-0.15271,0.27417,full_february,DAY_OF_WEEK
2021-01-24,DNK,GADM,DNK.1_1,Hovedstaden,-0.1575,0.30233,full_february,DAY_OF_WEEK
2021-01-25,DNK,GADM,DNK.1_1,Hovedstaden,-0.18561,0.23969,full_february,DAY_OF_WEEK
2021-01-26,DNK,GADM,DNK.1_1,Hovedstaden,-0.1635,0.22308,full_february,DAY_OF_WEEK
2021-01-27,DNK,GADM,DNK.1_1,Hovedstaden,-0.19557,0.23738,full_february,DAY_OF_WEEK
2021-01-28,DNK,GADM,DNK.1_1,Hovedstaden,-0.17319,0.22315,full_february,DAY_OF_WEEK
2021-01-29,DNK,GADM,DNK.1_1,Hovedstaden,-0.18305,0.2088,full_february,DAY_OF_WEEK
2021-01-30,DNK,GADM,DNK.1_1,Hovedstaden,-0.11867,0.26587,full_february,DAY_OF_WEEK
2021-01-31,DNK,GADM,DNK.1_1,Hovedstaden,-0.12839,0.29229,full_february,DAY_OF_WEEK
2021-02-01,DNK,GADM,DNK.1_1,Hovedstaden,-0.12814,0.21575,full_february,DAY_OF_WEEK
2021-02-02,DNK,GADM,DNK.1_1,Hovedstaden,-0.13759,0.21744,full_february,DAY_OF_WEEK
2021-02-03,DNK,GADM,DNK.1_1,Hovedstaden,-0.16892,0.2269,full_february,DAY_OF_WEEK
2021-02-04,DNK,GADM,DNK.1_1,Hovedstaden,-0.15776,0.21829,full_february,DAY_OF_WEEK
2021-02-05,DNK,GADM,DNK.1_1,Hovedstaden,-0.1952,0.21091,full_february,DAY_OF_WEEK
2021-02-06,DNK,GADM,DNK.1_1,Hovedstaden,-0.11171,0.26323,full_february,DAY_OF_WEEK
2021-02-07,DNK,GADM,DNK.1_1,Hovedstaden,-0.18922,0.31963,full_february,DAY_OF_WEEK
2021-02-08,DNK,GADM,DNK.1_1,Hovedstaden,-0.17765,0.24368,full_february,DAY_OF_WEEK
2021-02-09,DNK,GADM,DNK.1_1,Hovedstaden,-0.18204,0.23425,full_february,DAY_OF_WEEK
2021-02-10,DNK,GADM,DNK.1_1,Hovedstaden,-0.15813,0.22249,full_february,DAY_OF_WEEK
2021-02-11,DNK,GADM,DNK.1_1,Hovedstaden,-0.15873,0.22006,full_february,DAY_OF_WEEK
2021-02-12,DNK,GADM,DNK.1_1,Hovedstaden,-0.15896,0.20371,full_february,DAY_OF_WEEK
2021-02-13,DNK,GADM,DNK.1_1,Hovedstaden,-0.07384,0.25264,full_february,DAY_OF_WEEK
2021-02-14,DNK,GADM,DNK.1_1,Hovedstaden,-0.05237,0.27167,full_february,DAY_OF_WEEK
2021-02-15,DNK,GADM,DNK.1_1,Hovedstaden,-0.15776,0.24073,full_february,DAY_OF_WEEK
2021-02-16,DNK,GADM,DNK.1_1,Hovedstaden,-0.15811,0.23801,full_february,DAY_OF_WEEK
2021-02-17,DNK,GADM,DNK.1_1,Hovedstaden,-0.1886,0.24383,full_february,DAY_OF_WEEK
2021-02-18,DNK,GADM,DNK.1_1,Hovedstaden,-0.19128,0.24068,full_february,DAY_OF_WEEK
2021-02-19,DNK,GADM,DNK.1_1,Hovedstaden,-0.20504,0.21242,full_february,DAY_OF_WEEK
2021-02-20,DNK,GADM,DNK.1_1,Hovedstaden,-0.13216,0.2682,full_february,DAY_OF_WEEK
2021-02-21,DNK,GADM,DNK.1_1,Hovedstaden,-0.05533,0.27117,full_february,DAY_OF_WEEK
2021-02-22,DNK,GADM,DNK.1_1,Hovedstaden,-0.12506,0.20751,full_february,DAY_OF_WEEK
2021-02-23,DNK,GADM,DNK.1_1,Hovedstaden,-0.14779,0.21969,full_february,DAY_OF_WEEK
2021-02-24,DNK,GADM,DNK.1_1,Hovedstaden,-0.12532,0.20198,full_february,DAY_OF_WEEK
2021-02-25,DNK,GADM,DNK.1_1,Hovedstaden,-0.11967,0.19578,full_february,DAY_OF_WEEK
2021-02-26,DNK,GADM,DNK.1_1,Hovedstaden,-0.1377,0.19068,full_february,DAY_OF_WEEK
2021-02-27,DNK,GADM,DNK.1_1,Hovedstaden,-0.02089,0.22884,full_february,DAY_OF_WEEK
2021-02-28,DNK,GADM,DNK.1_1,Hovedstaden,-0.06607,0.27113,full_february,DAY_OF_WEEK
2021-03-01,DNK,GADM,DNK.1_1,Hovedstaden,-0.05751,0.19196,full_february,DAY_OF_WEEK
2021-03-02,DNK,GADM,DNK.1_1,Hovedstaden,-0.08994,0.19967,full_february,DAY_OF_WEEK
2021-03-03,DNK,GADM,DNK.1_1,Hovedstaden,-0.08917,0.19182,full_february,DAY_OF_WEEK
2021-03-04,DNK,GADM,DNK.1_1,Hovedstaden,-0.09841,0.19037,full_february,DAY_OF_WEEK
2021-03-05,DNK,GADM,DNK.1_1,Hovedstaden,-0.10182,0.17716,full_february,DAY_OF_WEEK
2021-03-06,DNK,GADM,DNK.1_1,Hovedstaden,-0.06764,0.24861,full_february,DAY_OF_WEEK
2021-03-07,DNK,GADM,DNK.1_1,Hovedstaden,-0.11574,0.28743,full_february,DAY_OF_WEEK
2021-03-08,DNK,GADM,DNK.1_1,Hovedstaden,-0.07347,0.19032,full_february,DAY_OF_WEEK
2021-03-09,DNK,GADM,DNK.1_1,Hovedstaden,-0.07005,0.18902,full_february,DAY_OF_WEEK
2021-03-10,DNK,GADM,DNK.1_1,Hovedstaden,-0.09205,0.19505,full_february,DAY_OF_WEEK
2021-03-11,DNK,GADM,DNK.1_1,Hovedstaden,-0.17787,0.23232,full_february,DAY_OF_WEEK
2021-03-12,DNK,GADM,DNK.1_1,Hovedstaden,-0.15087,0.19507,full_february,DAY_OF_WEEK
2021-03-13,DNK,GADM,DNK.1_1,Hovedstaden,-0.13402,0.26985,full_february,DAY_OF_WEEK
2021-03-14,DNK,GADM,DNK.1_1,Hovedstaden,-0.07367,0.27377,full_february,DAY_OF_WEEK
2021-03-15,DNK,GADM,DNK.1_1,Hovedstaden,-0.1029,0.2102,full_february,DAY_OF_WEEK
2021-03-16,DNK,GADM,DNK.1_1,Hovedstaden,-0.0574,0.18468,full_february,DAY_OF_WEEK
2021-03-17,DNK,GADM,DNK.1_1,Hovedstaden,-0.07057,0.18556,full_february,DAY_OF_WEEK
2021-03-18,DNK,GADM,DNK.1_1,Hovedstaden,-0.07408,0.18274,full_february,DAY_OF_WEEK
2021-03-19,DNK,GADM,DNK.1_1,Hovedstaden,-0.10094,0.17818,full_february,DAY_OF_WEEK
2021-03-20,DNK,GADM,DNK.1_1,Hovedstaden,-0.10442,0.26185,full_february,DAY_OF_WEEK
2021-03-21,DNK,GADM,DNK.1_1,Hovedstaden,-0.00776,0.25774,full_february,DAY_OF_WEEK
2021-03-22,DNK,GADM,DNK.1_1,Hovedstaden,-0.06351,0.19359,full_february,DAY_OF_WEEK
2021-03-23,DNK,GADM,DNK.1_1,Hovedstaden,-0.08367,0.19406,full_february,DAY_OF_WEEK
2021-03-24,DNK,GADM,DNK.1_1,Hovedstaden,-0.0659,0.18607,full_february,DAY_OF_WEEK
2021-03-25,DNK,GADM,DNK.1_1,Hovedstaden,-0.04829,0.17346,full_february,DAY_OF_WEEK
2021-03-26,DNK,GADM,DNK.1_1,Hovedstaden,-0.06951,0.16892,full_february,DAY_OF_WEEK
2021-03-27,DNK,GADM,DNK.1_1,Hovedstaden,-0.08147,0.25624,full_february,DAY_OF_WEEK
2021-03-28,DNK,GADM,DNK.1_1,Hovedstaden,-0.11896,0.29246,full_february,DAY_OF_WEEK
2021-03-29,DNK,GADM,DNK.1_1,Hovedstaden,-0.07805,0.21103,full_february,DAY_OF_WEEK
2021-03-30,DNK,GADM,DNK.1_1,Hovedstaden,0.03096,0.16777,full_february,DAY_OF_WEEK
2021-03-31,DNK,GADM,DNK.1_1,Hovedstaden,0.09824,0.15154,full_february,DAY_OF_WEEK
2021-04-01,DNK,GADM,DNK.1_1,Hovedstaden,-0.20704,0.26146,full_february,DAY_OF_WEEK
2021-04-02,DNK,GADM,DNK.1_1,Hovedstaden,-0.24058,0.245,full_february,DAY_OF_WEEK
2021-04-03,DNK,GADM,DNK.1_1,Hovedstaden,0.05851,0.20105,full_february,DAY_OF_WEEK
2021-04-04,DNK,GADM,DNK.1_1,Hovedstaden,-0.07929,0.28125,full_february,DAY_OF_WEEK
2021-04-05,DNK,GADM,DNK.1_1,Hovedstaden,-0.29286,0.30623,full_february,DAY_OF_WEEK
2021-04-06,DNK,GADM,DNK.1_1,Hovedstaden,-0.03708,0.18282,full_february,DAY_OF_WEEK
2021-04-07,DNK,GADM,DNK.1_1,Hovedstaden,-0.03708,0.17676,full_february,DAY_OF_WEEK
2021-04-08,DNK,GADM,DNK.1_1,Hovedstaden,-0.06301,0.18243,full_february,DAY_OF_WEEK
2021-04-09,DNK,GADM,DNK.1_1,Hovedstaden,-0.0893,0.17365,full_february,DAY_OF_WEEK
2021-04-10,DNK,GADM,DNK.1_1,Hovedstaden,0.0406,0.21642,full_february,DAY_OF_WEEK
2021-04-11,DNK,GADM,DNK.1_1,Hovedstaden,-0.16847,0.31061,full_february,DAY_OF_WEEK
2021-04-12,DNK,GADM,DNK.1_1,Hovedstaden,-0.01253,0.17271,full_february,DAY_OF_WEEK
2021-04-13,DNK,GADM,DNK.1_1,Hovedstaden,-0.02513,0.17642,full_february,DAY_OF_WEEK
2021-04-14,DNK,GADM,DNK.1_1,Hovedstaden,-0.00464,0.1645,full_february,DAY_OF_WEEK
2021-04-15,DNK,GADM,DNK.1_1,Hovedstaden,-0.01146,0.16333,full_february,DAY_OF_WEEK
2021-04-16,DNK,GADM,DNK.1_1,Hovedstaden,-0.04231,0.15621,full_february,DAY_OF_WEEK
2021-04-17,DNK,GADM,DNK.1_1,Hovedstaden,0.03819,0.21518,full_february,DAY_OF_WEEK
2021-04-18,DNK,GADM,DNK.1_1,Hovedstaden,0.0549,0.23153,full_february,DAY_OF_WEEK
2021-04-19,DNK,GADM,DNK.1_1,Hovedstaden,0.03904,0.16005,full_february,DAY_OF_WEEK
2021-04-20,DNK,GADM,DNK.1_1,Hovedstaden,0.0595,0.15268,full_february,DAY_OF_WEEK
2021-04-21,DNK,GADM,DNK.1_1,Hovedstaden,0.01158,0.16141,full_february,DAY_OF_WEEK
2021-04-22,DNK,GADM,DNK.1_1,Hovedstaden,-0.01475,0.16421,full_february,DAY_OF_WEEK
2021-04-23,DNK,GADM,DNK.1_1,Hovedstaden,-0.01573,0.14784,full_february,DAY_OF_WEEK
2021-04-24,DNK,GADM,DNK.1_1,Hovedstaden,0.08688,0.19784,full_february,DAY_OF_WEEK
2021-04-25,DNK,GADM,DNK.1_1,Hovedstaden,0.0469,0.23522,full_february,DAY_OF_WEEK
2021-04-26,DNK,GADM,DNK.1_1,Hovedstaden,0.00493,0.16885,full_february,DAY_OF_WEEK
2021-04-27,DNK,GADM,DNK.1_1,Hovedstaden,0.03447,0.15306,full_february,DAY_OF_WEEK
2021-04-28,DNK,GADM,DNK.1_1,Hovedstaden,0.04579,0.15197,full_february,DAY_OF_WEEK
2021-04-29,DNK,GADM,DNK.1_1,Hovedstaden,0.08631,0.14557,full_february,DAY_OF_WEEK
2021-04-30,DNK,GADM,DNK.1_1,Hovedstaden,-0.17907,0.2253,full_february,DAY_OF_WEEK
2021-05-01,DNK,GADM,DNK.1_1,Hovedstaden,0.12216,0.18684,full_february,DAY_OF_WEEK
2021-05-02,DNK,GADM,DNK.1_1,Hovedstaden,0.07781,0.22403,full_february,DAY_OF_WEEK
2021-05-03,DNK,GADM,DNK.1_1,Hovedstaden,0.00595,0.17116,full_february,DAY_OF_WEEK
2021-05-04,DNK,GADM,DNK.1_1,Hovedstaden,-0.03761,0.18528,full_february,DAY_OF_WEEK
2021-05-05,DNK,GADM,DNK.1_1,Hovedstaden,-0.00733,0.17581,full_february,DAY_OF_WEEK
2021-05-06,DNK,GADM,DNK.1_1,Hovedstaden,-0.01103,0.1601,full_february,DAY_OF_WEEK
2021-05-07,DNK,GADM,DNK.1_1,Hovedstaden,-0.01571,0.14621,full_february,DAY_OF_WEEK
2021-05-08,DNK,GADM,DNK.1_1,Hovedstaden,0.0973,0.19141,full_february,DAY_OF_WEEK
2021-05-09,DNK,GADM,DNK.1_1,Hovedstaden,0.14888,0.20382,full_february,DAY_OF_WEEK
2021-05-10,DNK,GADM,DNK.1_1,Hovedstaden,0.064,0.14782,full_february,DAY_OF_WEEK
2021-05-11,DNK,GADM,DNK.1_1,Hovedstaden,0.03902,0.15509,full_february,DAY_OF_WEEK
2021-05-12,DNK,GADM,DNK.1_1,Hovedstaden,0.11327,0.1385,full_february,DAY_OF_WEEK
2021-05-13,DNK,GADM,DNK.1_1,Hovedstaden,-0.15371,0.23408,full_february,DAY_OF_WEEK
2021-05-14,DNK,GADM,DNK.1_1,Hovedstaden,-0.04767,0.16136,full_february,DAY_OF_WEEK
2021-05-15,DNK,GADM,DNK.1_1,Hovedstaden,0.07933,0.20062,full_february,DAY_OF_WEEK
2021-05-16,DNK,GADM,DNK.1_1,Hovedstaden,0.07805,0.22416,full_february,DAY_OF_WEEK
2021-05-17,DNK,GADM,DNK.1_1,Hovedstaden,0.05847,0.15041,full_february,DAY_OF_WEEK
2021-05-18,DNK,GADM,DNK.1_1,Hovedstaden,0.03778,0.15129,full_february,DAY_OF_WEEK
2021-05-19,DNK,GADM,DNK.1_1,Hovedstaden,0.06289,0.1414,full_february,DAY_OF_WEEK
2021-05-20,DNK,GADM,DNK.1_1,Hovedstaden,0.05252,0.14169,full_february,DAY_OF_WEEK
2021-05-21,DNK,GADM,DNK.1_1,Hovedstaden,0.01642,0.13839,full_february,DAY_OF_WEEK
2021-05-22,DNK,GADM,DNK.1_1,Hovedstaden,0.07661,0.19319,full_february,DAY_OF_WEEK
2021-05-23,DNK,GADM,DNK.1_1,Hovedstaden,-0.00398,0.24949,full_february,DAY_OF_WEEK
2021-05-24,DNK,GADM,DNK.1_1,Hovedstaden,-0.11644,0.2227,full_february,DAY_OF_WEEK
2021-05-25,DNK,GADM,DNK.1_1,Hovedstaden,0.03547,0.1561,full_february,DAY_OF_WEEK
2021-05-26,DNK,GADM,DNK.1_1,Hovedstaden,0.0086,0.1551,full_february,DAY_OF_WEEK
2021-05-27,DNK,GADM,DNK.1_1,Hovedstaden,0.01397,0.15123,full_february,DAY_OF_WEEK
2021-05-28,DNK,GADM,DNK.1_1,Hovedstaden,0.03327,0.13553,full_february,DAY_OF_WEEK
2021-05-29,DNK,GADM,DNK.1_1,Hovedstaden,0.1637,0.17254,full_february,DAY_OF_WEEK
2021-05-30,DNK,GADM,DNK.1_1,Hovedstaden,0.19291,0.1924,full_february,DAY_OF_WEEK
2021-05-31,DNK,GADM,DNK.1_1,Hovedstaden,0.13309,0.13228,full_february,DAY_OF_WEEK
2021-06-01,DNK,GADM,DNK.1_1,Hovedstaden,0.11135,0.13341,full_february,DAY_OF_WEEK
2021-06-02,DNK,GADM,DNK.1_1,Hovedstaden,0.07697,0.13539,full_february,DAY_OF_WEEK
2021-06-03,DNK,GADM,DNK.1_1,Hovedstaden,0.09804,0.12788,full_february,DAY_OF_WEEK
2021-06-04,DNK,GADM,DNK.1_1,Hovedstaden,0.05916,0.12607,full_february,DAY_OF_WEEK
2021-06-05,DNK,GADM,DNK.1_1,Hovedstaden,0.20762,0.17279,full_february,DAY_OF_WEEK
2021-06-06,DNK,GADM,DNK.1_1,Hovedstaden,0.22756,0.18267,full_february,DAY_OF_WEEK
2021-06-07,DNK,GADM,DNK.1_1,Hovedstaden,0.091,0.14074,full_february,DAY_OF_WEEK
2021-06-08,DNK,GADM,DNK.1_1,Hovedstaden,0.1046,0.13497,full_february,DAY_OF_WEEK
2021-06-09,DNK,GADM,DNK.1_1,Hovedstaden,0.10474,0.12969,full_february,DAY_OF_WEEK
2021-06-10,DNK,GADM,DNK.1_1,Hovedstaden,0.09074,0.13002,full_february,DAY_OF_WEEK
2021-06-11,DNK,GADM,DNK.1_1,Hovedstaden,0.057,0.12625,full_february,DAY_OF_WEEK
2021-06-12,DNK,GADM,DNK.1_1,Hovedstaden,0.13256,0.18198,full_february,DAY_OF_WEEK
2021-06-13,DNK,GADM,DNK.1_1,Hovedstaden,0.12038,0.20809,full_february,DAY_OF_WEEK
2021-06-14,DNK,GADM,DNK.1_1,Hovedstaden,0.07776,0.1411,full_february,DAY_OF_WEEK
2021-06-15,DNK,GADM,DNK.1_1,Hovedstaden,0.07639,0.1363,full_february,DAY_OF_WEEK
2021-06-16,DNK,GADM,DNK.1_1,Hovedstaden,0.10771,0.12948,full_february,DAY_OF_WEEK
2021-06-17,DNK,GADM,DNK.1_1,Hovedstaden,0.09908,0.12965,full_february,DAY_OF_WEEK
2021-06-18,DNK,GADM,DNK.1_1,Hovedstaden,0.0821,0.12565,full_february,DAY_OF_WEEK
2021-06-19,DNK,GADM,DNK.1_1,Hovedstaden,0.18503,0.16711,full_february,DAY_OF_WEEK
2021-06-20,DNK,GADM,DNK.1_1,Hovedstaden,0.11815,0.20949,full_february,DAY_OF_WEEK
2021-06-21,DNK,GADM,DNK.1_1,Hovedstaden,0.05993,0.14809,full_february,DAY_OF_WEEK
2021-06-22,DNK,GADM,DNK.1_1,Hovedstaden,0.09429,0.13292,full_february,DAY_OF_WEEK
2021-06-23,DNK,GADM,DNK.1_1,Hovedstaden,0.09407,0.1304,full_february,DAY_OF_WEEK
2021-06-24,DNK,GADM,DNK.1_1,Hovedstaden,0.09999,0.12591,full_february,DAY_OF_WEEK
2021-06-25,DNK,GADM,DNK.1_1,Hovedstaden,0.05483,0.13005,full_february,DAY_OF_WEEK
2021-06-26,DNK,GADM,DNK.1_1,Hovedstaden,0.16199,0.17102,full_february,DAY_OF_WEEK
2021-06-27,DNK,GADM,DNK.1_1,Hovedstaden,0.14903,0.2012,full_february,DAY_OF_WEEK
2021-06-28,DNK,GADM,DNK.1_1,Hovedstaden,0.08935,0.14212,full_february,DAY_OF_WEEK
2021-06-29,DNK,GADM,DNK.1_1,Hovedstaden,0.09383,0.13836,full_february,DAY_OF_WEEK
2021-06-30,DNK,GADM,DNK.1_1,Hovedstaden,0.05068,0.15042,full_february,DAY_OF_WEEK
2021-07-01,DNK,GADM,DNK.1_1,Hovedstaden,0.04351,0.14461,full_february,DAY_OF_WEEK
2021-07-02,DNK,GADM,DNK.1_1,Hovedstaden,-0.00896,0.14751,full_february,DAY_OF_WEEK
2021-07-03,DNK,GADM,DNK.1_1,Hovedstaden,0.13099,0.1758,full_february,DAY_OF_WEEK
2021-07-04,DNK,GADM,DNK.1_1,Hovedstaden,0.16862,0.19606,full_february,DAY_OF_WEEK
2021-07-05,DNK,GADM,DNK.1_1,Hovedstaden,0.06203,0.14971,full_february,DAY_OF_WEEK
2021-07-06,DNK,GADM,DNK.1_1,Hovedstaden,0.03277,0.15472,full_february,DAY_OF_WEEK
2021-07-07,DNK,GADM,DNK.1_1,Hovedstaden,0.03993,0.14567,full_february,DAY_OF_WEEK
2021-07-08,DNK,GADM,DNK.1_1,Hovedstaden,0.04333,0.14462,full_february,DAY_OF_WEEK
2021-07-09,DNK,GADM,DNK.1_1,Hovedstaden,-0.00653,0.14179,full_february,DAY_OF_WEEK
2021-07-10,DNK,GADM,DNK.1_1,Hovedstaden,0.05423,0.21328,full_february,DAY_OF_WEEK
2021-07-11,DNK,GADM,DNK.1_1,Hovedstaden,0.148,0.20213,full_february,DAY_OF_WEEK
2021-07-12,DNK,GADM,DNK.1_1,Hovedstaden,0.06939,0.14991,full_february,DAY_OF_WEEK
2021-07-13,DNK,GADM,DNK.1_1,Hovedstaden,0.05636,0.14983,full_february,DAY_OF_WEEK
2021-07-14,DNK,GADM,DNK.1_1,Hovedstaden,0.06917,0.14862,full_february,DAY_OF_WEEK
2021-07-15,DNK,GADM,DNK.1_1,Hovedstaden,0.05407,0.14859,full_february,DAY_OF_WEEK
2021-07-16,DNK,GADM,DNK.1_1,Hovedstaden,0.00808,0.14669,full_february,DAY_OF_WEEK
2021-07-17,DNK,GADM,DNK.1_1,Hovedstaden,0.20544,0.17426,full_february,DAY_OF_WEEK
2021-07-18,DNK,GADM,DNK.1_1,Hovedstaden,0.15934,0.20725,full_february,DAY_OF_WEEK
2021-07-19,DNK,GADM,DNK.1_1,Hovedstaden,0.0461,0.16207,full_february,DAY_OF_WEEK
2021-07-20,DNK,GADM,DNK.1_1,Hovedstaden,0.05087,0.15315,full_february,DAY_OF_WEEK
2021-07-21,DNK,GADM,DNK.1_1,Hovedstaden,0.03505,0.15698,full_february,DAY_OF_WEEK
2021-07-22,DNK,GADM,DNK.1_1,Hovedstaden,0.01376,0.15045,full_february,DAY_OF_WEEK
2021-07-23,DNK,GADM,DNK.1_1,Hovedstaden,-0.0875,0.16068,full_february,DAY_OF_WEEK
2021-07-24,DNK,GADM,DNK.1_1,Hovedstaden,0.05383,0.19041,full_february,DAY_OF_WEEK
2021-07-25,DNK,GADM,DNK.1_1,Hovedstaden,0.00773,0.22266,full_february,DAY_OF_WEEK
2021-07-26,DNK,GADM,DNK.1_1,Hovedstaden,-0.12177,0.1805,full_february,DAY_OF_WEEK
2021-07-27,DNK,GADM,DNK.1_1,Hovedstaden,-0.14046,0.18792,full_february,DAY_OF_WEEK
2021-07-28,DNK,GADM,DNK.1_1,Hovedstaden,-0.1465,0.17692,full_february,DAY_OF_WEEK
2021-07-29,DNK,GADM,DNK.1_1,Hovedstaden,-0.17231,0.18809,full_february,DAY_OF_WEEK
